date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_cum_adm_n,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_heb_pos_t,hos_quo_si_t,psi_14j_pos_t
2021-08-04,Région,RSS06,06 - Montréal,131113.0,2930.0,134043,6469.07,5.29,110.0,0.0,110,549,26.41,na,na,128153,38,4754,229.43,0.0,2934,692,923,205,0,0.0,0.0,0.0,0.0,na,na,8082.0,1707.0,9789.0,472.43,0.1,1.0,1.0,2.0,na,1129606.0,133874.0,995732.0,0.0,0,0.0,na,2810992.0,19.0,13.0,32.0,1.11,na,na
2021-08-05,Région,RSS06,06 - Montréal,131162.0,2931.0,134093,6471.48,2.65,55.0,0.0,55,561,26.99,na,na,128189,40,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8082.0,1707.0,9789.0,472.43,0.0,0.0,0.0,0.0,na,1131713.0,133974.0,997739.0,0.0,0,0.0,na,2817006.0,20.0,13.0,33.0,1.33,na,na
2021-08-07,Région,RSS06,06 - Montréal,131378.0,2929.0,134307,6481.81,4.09,84.0,1.0,85,697,33.53,na,na,128267,47,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,7922.0,1603.0,9525.0,459.69,0.0,0.0,0.0,0.0,na,19.0,12.0,31.0,1136415.0,134209,1002206.0,2830819.0,90.0,4938.0,5028.0,1.79,1.48,na,na
2021-08-08,Région,RSS06,06 - Montréal,131415.0,2929.0,134344,6483.59,1.78,37.0,0.0,37,665,31.99,na,na,128336,69,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,7923.0,1604.0,9527.0,459.78,0.1,1.0,1.0,2.0,na,1137056.0,134237.0,1002819.0,0.0,0,0.0,na,2832510.0,20.0,12.0,32.0,1.66,na,na
2021-08-09,Région,RSS06,06 - Montréal,131472.0,2930.0,134402,6486.39,1.35,27.0,1.0,28,644,30.98,na,na,128415,79,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8086.0,1709.0,9795.0,472.72,0.05,1.0,0.0,1.0,na,1138501.0,134292.0,1004209.0,0.0,0,0.0,na,2836900.0,23.0,15.0,38.0,1.37,na,na
2021-08-10,Région,RSS06,06 - Montréal,131610.0,2930.0,134540,6493.05,3.13,65.0,0.0,65,730,35.12,na,na,128467,51,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8089.0,1709.0,9798.0,472.86,0.0,0.0,0.0,0.0,na,1140611.0,134412.0,1006199.0,0.0,0,0.0,na,2843175.0,24.0,16.0,40.0,1.64,na,na
2021-08-11,Région,RSS06,06 - Montréal,131720.0,2929.0,134649,6498.31,3.22,67.0,0.0,67,789,37.96,na,na,128516,41,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8094.0,1712.0,9806.0,473.25,na,1.0,0.0,1.0,na,1143351.0,134507.0,1008844.0,0.0,0,0.0,na,2849871.0,29.0,20.0,49.0,1.62,0.0,na
2021-08-12,Région,RSS06,06 - Montréal,131873.0,2929.0,134802,6505.7,3.08,64.0,0.0,64,867,41.71,na,na,128591,76,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8095.0,1712.0,9807.0,473.3,na,0.0,0.0,0.0,na,1145026.0,134654.0,1010372.0,0.0,0,0.0,na,2855437.0,29.0,17.0,46.0,1.9,0.0,na
2021-08-15,Région,RSS06,06 - Montréal,132320.0,2929.0,135249,6527.27,2.79,58.0,0.0,58,1031,49.6,na,na,128874,102,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8099.0,1712.0,9811.0,473.49,na,1.0,0.0,1.0,na,1150451.0,135092.0,1015359.0,0.0,0,0.0,na,2871519.0,29.0,17.0,46.0,3.26,0.0,na
2021-08-16,Région,RSS06,06 - Montréal,132446.0,2928.0,135374,6533.3,2.31,48.0,0.0,48,1072,51.58,na,na,128958,84,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8103.0,1714.0,9817.0,473.78,0.14,3.0,0.0,3.0,na,1152147.0,135204.0,1016943.0,0.0,0,0.0,na,2876673.0,34.0,18.0,52.0,2.46,0.0,na
2021-08-17,Région,RSS06,06 - Montréal,132603.0,2928.0,135531,6540.88,3.13,65.0,0.0,65,1146,55.14,na,na,129041,88,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8102.0,1716.0,9818.0,473.83,0.05,1.0,0.0,1.0,na,1153711.0,135354.0,1018357.0,0.0,0,0.0,na,2882385.0,32.0,19.0,51.0,2.54,0.0,na
2021-08-18,Région,RSS06,06 - Montréal,132753.0,2928.0,135681,6548.12,2.98,62.0,0.0,62,1232,59.27,na,na,129106,72,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8103.0,1716.0,9819.0,473.88,0.05,1.0,0.0,1.0,na,1156138.0,135508.0,1020630.0,0.0,0,0.0,na,2888906.0,33.0,17.0,50.0,2.63,0.0,na
2021-08-19,Région,RSS06,06 - Montréal,132949.0,2927.0,135876,6557.53,3.56,74.0,0.0,74,1330,63.99,na,na,129203,101,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8103.0,1717.0,9820.0,473.92,0.0,0.0,0.0,0.0,na,1157889.0,135715.0,1022174.0,0.0,0,0.0,na,2895118.0,29.0,18.0,47.0,2.82,0.0,na
2021-08-22,Région,RSS06,06 - Montréal,133481.0,2927.0,136408,6583.21,3.18,66.0,0.0,66,1475,70.97,na,na,129591,149,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8114.0,1719.0,9833.0,474.55,0.0,0.0,0.0,0.0,na,1162075.0,136223.0,1025852.0,0.0,0,0.0,na,2910267.0,37.0,19.0,56.0,2.8,0.0,na
2021-08-23,Région,RSS06,06 - Montréal,133610.0,2930.0,136540,6589.58,3.46,71.0,1.0,72,1444,69.47,na,na,129754,163,4755,229.48,0.0,2934,692,924,205,0,0.0,0.0,0.0,0.0,na,na,8118.0,1719.0,9837.0,474.74,0.1,2.0,0.0,2.0,na,1163375.0,136348.0,1027027.0,0.0,0,0.0,na,2914467.0,39.0,18.0,57.0,2.95,0.0,na
2021-08-24,Région,RSS06,06 - Montréal,133803.0,2930.0,136733,6598.89,4.76,98.0,1.0,99,1502,72.26,na,na,129888,137,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8124.0,1722.0,9846.0,475.18,0.1,1.0,1.0,2.0,na,1164945.0,136551.0,1028394.0,0.0,0,0.0,na,2920718.0,42.0,21.0,63.0,3.13,0.05,na
2021-08-25,Région,RSS06,06 - Montréal,134029.0,2931.0,136960,6609.85,5.44,112.0,1.0,113,1621,77.99,na,na,129994,111,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8128.0,1724.0,9852.0,475.47,0.19,3.0,1.0,4.0,na,1167353.0,136777.0,1030576.0,0.0,0,0.0,na,2927844.0,45.0,24.0,69.0,3.26,0.05,na
2021-08-26,Région,RSS06,06 - Montréal,134232.0,2931.0,137163,6619.64,4.67,97.0,0.0,97,1647,79.24,na,na,130167,179,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8130.0,1724.0,9854.0,475.57,0.0,0.0,0.0,0.0,na,1169029.0,136980.0,1032049.0,0.0,0,0.0,na,2934180.0,45.0,24.0,69.0,3.28,0.0,na
2021-08-29,Région,RSS06,06 - Montréal,134802.0,2932.0,137734,6647.2,3.32,69.0,0.0,69,1663,80.01,na,na,130722,187,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8141.0,1728.0,9869.0,476.29,0.1,1.0,1.0,2.0,na,1173694.0,137482.0,1036212.0,0.0,0,0.0,na,2950612.0,40.0,28.0,68.0,2.57,0.05,na
2021-08-30,Région,RSS06,06 - Montréal,134934.0,2932.0,137866,6653.57,3.56,74.0,0.0,74,1633,78.57,na,na,130884,163,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8148.0,1729.0,9877.0,476.68,0.29,5.0,1.0,6.0,na,1175210.0,137614.0,1037596.0,0.0,0,0.0,na,2956075.0,46.0,26.0,72.0,2.46,0.05,na
2021-08-31,Région,RSS06,06 - Montréal,135176.0,2932.0,138108,6665.25,6.3,131.0,0.0,131,1744,83.91,na,na,131015,128,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8152.0,1731.0,9883.0,476.96,0.19,3.0,1.0,4.0,na,1177178.0,137863.0,1039315.0,0.0,0,0.0,na,2963175.0,48.0,30.0,78.0,2.97,0.05,na
2021-09-01,Région,RSS06,06 - Montréal,135406.0,2934.0,138340,6676.45,5.58,115.0,1.0,116,1845,88.77,na,na,131146,128,4756,229.53,0.0,2934,692,925,205,0,0.0,0.0,0.0,0.0,na,na,8153.0,1732.0,9885.0,477.06,0.05,1.0,0.0,1.0,na,1179575.0,138086.0,1041489.0,0.0,0,0.0,na,2969791.0,43.0,30.0,73.0,3.19,0.0,na
2021-09-02,Région,RSS06,06 - Montréal,135668.0,2934.0,138602,6689.09,5.2,108.0,0.0,108,1921,92.42,na,na,131330,181,4757,229.58,0.0,2934,692,926,205,0,0.0,0.0,0.0,0.0,na,na,8157.0,1736.0,9893.0,477.45,0.14,3.0,0.0,3.0,na,1181272.0,138321.0,1042951.0,0.0,0,0.0,na,2976065.0,52.0,31.0,83.0,3.48,0.0,na
2021-09-06,Région,RSS06,06 - Montréal,136550.0,2936.0,139486,6731.75,4.14,86.0,0.0,86,1948,93.72,na,na,132184,193,4757,229.58,0.0,2934,692,926,205,0,0.0,0.0,0.0,0.0,na,na,8185.0,1745.0,9930.0,479.23,0.05,1.0,0.0,1.0,na,1187047.0,139137.0,1047910.0,0.0,0,0.0,na,2997432.0,51.0,40.0,91.0,3.8,0.0,na
2021-09-07,Région,RSS06,06 - Montréal,136722.0,2936.0,139658,6740.05,3.42,70.0,1.0,71,1980,95.26,na,na,132325,142,4757,229.58,0.0,2934,692,926,205,0,0.0,0.0,0.0,0.0,na,na,8190.0,1749.0,9939.0,479.67,0.14,3.0,0.0,3.0,na,1188606.0,139303.0,1049303.0,0.0,0,0.0,na,3003309.0,49.0,42.0,91.0,3.37,0.0,na
2021-09-08,Région,RSS06,06 - Montréal,136950.0,2937.0,139887,6751.11,4.67,96.0,1.0,97,2062,99.21,na,na,132472,143,4757,229.58,0.0,2934,692,926,205,0,0.0,0.0,0.0,0.0,na,na,8198.0,1751.0,9949.0,480.15,0.19,2.0,2.0,4.0,na,1191126.0,139528.0,1051598.0,0.0,0,0.0,na,3010433.0,58.0,44.0,102.0,3.4,0.1,na
2021-09-09,Région,RSS06,06 - Montréal,137200.0,2937.0,140137,6763.17,5.15,107.0,0.0,107,2066,99.4,na,na,132717,246,4759,229.67,0.0,2934,692,928,205,0,0.0,0.0,0.0,0.0,na,na,8202.0,1754.0,9956.0,480.49,0.1,2.0,0.0,2.0,na,1192935.0,139750.0,1053185.0,0.0,0,0.0,na,3017317.0,61.0,42.0,103.0,3.35,0.0,na
2021-09-12,Région,RSS06,06 - Montréal,137999.0,2936.0,140935,6801.68,2.89,60.0,0.0,60,2122,102.09,na,na,133456,266,4761,229.77,0.0,2934,692,930,205,0,0.0,0.0,0.0,0.0,na,na,8225.0,1761.0,9986.0,481.94,0.1,2.0,0.0,2.0,na,1198084.0,140507.0,1057577.0,0.0,0,0.0,na,3037393.0,69.0,43.0,112.0,2.28,0.0,na
2021-09-13,Région,RSS06,06 - Montréal,138220.0,2936.0,141156,6812.35,3.37,70.0,0.0,70,2123,102.14,na,na,133674,219,4762,229.82,0.0,2934,692,931,205,0,0.0,0.0,0.0,0.0,na,na,8230.0,1761.0,9991.0,482.18,0.1,2.0,0.0,2.0,na,1199660.0,140735.0,1058925.0,0.0,0,0.0,na,3042772.0,70.0,43.0,113.0,3.65,0.0,na
2021-09-14,Région,RSS06,06 - Montréal,138512.0,2936.0,141448,6826.44,6.4,133.0,0.0,133,2238,107.68,na,na,133848,174,4763,229.87,0.0,2934,692,931,206,0,0.0,0.0,0.0,0.0,na,na,8244.0,1766.0,10010.0,483.09,0.34,6.0,1.0,7.0,na,1201691.0,141012.0,1060679.0,0.0,0,0.0,na,3050648.0,77.0,46.0,123.0,3.58,0.05,na
2021-09-15,Région,RSS06,06 - Montréal,138804.0,2935.0,141739,6840.49,7.51,155.0,1.0,156,2316,111.43,na,na,134059,197,4765,229.96,0.0,2935,692,932,206,0,0.0,0.0,0.0,0.0,na,na,8252.0,1770.0,10022.0,483.67,0.24,4.0,1.0,5.0,na,1204674.0,141283.0,1063391.0,0.0,0,0.0,na,3059303.0,70.0,49.0,119.0,3.52,0.05,na
2021-09-16,Région,RSS06,06 - Montréal,139106.0,2937.0,142043,6855.16,6.64,136.0,2.0,138,2420,116.43,na,na,134258,198,4766,230.01,0.0,2935,692,933,206,0,0.0,0.0,0.0,0.0,na,na,8260.0,1780.0,10040.0,484.54,0.24,4.0,1.0,5.0,na,1206771.0,141546.0,1065225.0,0.0,0,0.0,na,3066932.0,69.0,52.0,121.0,3.5,0.05,na
2021-09-19,Région,RSS06,06 - Montréal,139894.0,2936.0,142830,6893.14,5.48,114.0,0.0,114,2381,114.56,na,na,135081,327,4766,230.01,0.0,2935,692,933,206,0,0.0,0.0,0.0,0.0,na,na,8296.0,1793.0,10089.0,486.91,0.19,2.0,2.0,4.0,na,1212915.0,142344.0,1070571.0,0.0,0,0.0,na,3089969.0,76.0,50.0,126.0,4.18,0.1,na
2021-09-20,Région,RSS06,06 - Montréal,140070.0,2936.0,143006,6901.63,3.51,73.0,0.0,73,2316,111.43,na,na,135315,237,4768,230.11,0.0,2935,693,934,206,0,0.0,0.0,0.0,0.0,na,na,8303.0,1800.0,10103.0,487.58,0.24,4.0,1.0,5.0,na,1214423.0,142510.0,1071913.0,0.0,0,0.0,na,3095522.0,78.0,50.0,128.0,3.37,0.05,na
2021-09-21,Région,RSS06,06 - Montréal,140308.0,2935.0,143243,6913.07,5.0,104.0,0.0,104,2346,112.87,na,na,135522,206,4770,230.21,0.0,2935,694,935,206,0,0.0,0.0,0.0,0.0,na,na,8310.0,1802.0,10112.0,488.02,0.1,2.0,0.0,2.0,na,1216269.0,142724.0,1073545.0,0.0,0,0.0,na,3102947.0,82.0,49.0,131.0,3.13,0.0,na
2021-09-22,Région,RSS06,06 - Montréal,140565.0,2937.0,143502,6925.57,6.11,126.0,1.0,127,2383,114.65,na,na,135739,205,4772,230.3,0.05,2935,696,935,206,1,0.0,1.0,0.0,0.0,na,na,8320.0,1804.0,10124.0,488.6,0.19,3.0,1.0,4.0,na,1219270.0,142959.0,1076311.0,0.0,0,0.0,na,3112319.0,88.0,48.0,136.0,2.95,0.05,na
2021-09-23,Région,RSS06,06 - Montréal,140779.0,2935.0,143714,6935.8,4.19,87.0,0.0,87,2358,113.45,na,na,135975,240,4773,230.35,0.0,2935,696,936,206,0,0.0,0.0,0.0,0.0,na,na,8337.0,1806.0,10143.0,489.51,0.38,8.0,0.0,8.0,na,1221508.0,143163.0,1078345.0,0.0,0,0.0,na,3120761.0,101.0,48.0,149.0,2.83,0.0,na
2021-09-26,Région,RSS06,06 - Montréal,141454.0,2936.0,144390,6968.43,2.89,60.0,0.0,60,2225,107.05,na,na,136783,262,4776,230.5,0.0,2936,697,937,206,0,0.0,0.0,0.0,0.0,na,na,8358.0,1813.0,10171.0,490.86,0.05,1.0,0.0,1.0,na,1227155.0,143782.0,1083373.0,0.0,0,0.0,na,3142445.0,98.0,54.0,152.0,2.02,0.0,na
2021-09-27,Région,RSS06,06 - Montréal,141584.0,2936.0,144520,6974.7,2.69,56.0,0.0,56,2128,102.38,na,na,137008,227,4778,230.59,0.05,2937,698,937,206,1,1.0,0.0,0.0,0.0,na,na,8365.0,1815.0,10180.0,491.3,0.14,3.0,0.0,3.0,na,1228451.0,143908.0,1084543.0,0.0,0,0.0,na,3147689.0,104.0,52.0,156.0,2.3,0.0,na
2021-09-28,Région,RSS06,06 - Montréal,141770.0,2937.0,144707,6983.72,4.96,103.0,0.0,103,2070,99.59,na,na,137249,238,4780,230.69,0.0,2938,698,938,206,0,0.0,0.0,0.0,0.0,na,na,8373.0,1816.0,10189.0,491.73,0.19,4.0,0.0,4.0,na,1230300.0,144076.0,1086224.0,0.0,0,0.0,na,3155142.0,98.0,52.0,150.0,2.28,0.0,na
2021-09-29,Région,RSS06,06 - Montréal,142000.0,2936.0,144936,6994.78,6.3,131.0,0.0,131,2066,99.4,na,na,137482,213,4780,230.69,0.0,2938,698,938,206,0,0.0,0.0,0.0,0.0,na,na,8385.0,1816.0,10201.0,492.31,0.29,5.0,1.0,6.0,na,1233288.0,144295.0,1088993.0,0.0,0,0.0,na,3164250.0,98.0,53.0,151.0,2.39,0.05,na
2021-09-30,Région,RSS06,06 - Montréal,142081.0,2934.0,145015,6998.59,3.56,74.0,0.0,74,2012,96.8,na,na,137337,218,4782,230.78,0.05,2938,699,939,206,1,0.0,1.0,0.0,0.0,na,na,8391.0,1817.0,10208.0,492.65,0.1,2.0,0.0,2.0,na,1235211.0,144466.0,1090745.0,0.0,0,0.0,na,3171821.0,98.0,51.0,149.0,2.38,0.0,na
2021-10-03,Région,RSS06,06 - Montréal,142504.0,2937.0,145441,7019.15,2.21,45.0,1.0,46,1738,83.62,na,na,138028,219,4785,230.93,0.0,2938,699,942,206,0,0.0,0.0,0.0,0.0,na,na,8397.0,1822.0,10219.0,493.18,0.1,2.0,0.0,2.0,na,1240618.0,144872.0,1095746.0,0.0,0,0.0,na,3191718.0,90.0,53.0,143.0,1.7,0.0,na
2021-10-04,Région,RSS06,06 - Montréal,142616.0,2937.0,145553,7024.55,1.54,32.0,0.0,32,1622,78.04,na,na,138254,224,4786,230.98,0.0,2938,700,942,206,0,0.0,0.0,0.0,0.0,na,na,8406.0,1826.0,10232.0,493.81,0.05,1.0,0.0,1.0,na,1241874.0,144990.0,1096884.0,0.0,0,0.0,na,3196456.0,91.0,55.0,146.0,2.28,0.0,na
2021-10-05,Région,RSS06,06 - Montréal,142762.0,2937.0,145699,7031.6,2.69,56.0,0.0,56,1618,77.85,na,na,138405,149,4786,230.98,0.0,2938,700,942,206,0,0.0,0.0,0.0,0.0,na,na,8415.0,1824.0,10239.0,494.15,0.1,2.0,0.0,2.0,na,1243561.0,145120.0,1098441.0,0.0,0,0.0,na,3203825.0,85.0,54.0,139.0,2.01,0.0,na
2021-10-06,Région,RSS06,06 - Montréal,142933.0,2936.0,145869,7039.8,3.42,71.0,0.0,71,1627,78.28,na,na,138560,132,4790,231.17,0.0,2938,701,945,206,0,0.0,0.0,0.0,0.0,na,na,8417.0,1825.0,10242.0,494.29,0.0,0.0,0.0,0.0,na,1246646.0,145277.0,1101369.0,0.0,0,0.0,na,3212956.0,85.0,53.0,138.0,1.94,0.0,na
2021-10-07,Région,RSS06,06 - Montréal,143116.0,2933.0,146049,7048.49,4.23,88.0,0.0,88,1605,77.22,na,na,138760,193,4791,231.22,0.0,2938,701,946,206,0,0.0,0.0,0.0,0.0,na,na,8426.0,1826.0,10252.0,494.77,0.19,4.0,0.0,4.0,na,1248488.0,145448.0,1103040.0,0.0,0,0.0,na,3220084.0,92.0,51.0,143.0,2.05,0.0,na
2021-10-11,Région,RSS06,06 - Montréal,143662.0,2933.0,146595,7074.84,2.74,57.0,0.0,57,1446,69.57,na,na,139458,135,4796,231.46,0.0,2938,701,951,206,0,0.0,0.0,0.0,0.0,na,na,8445.0,1830.0,10275.0,495.88,0.0,0.0,0.0,0.0,na,1254674.0,145977.0,1108697.0,0.0,0,0.0,na,3243499.0,85.0,44.0,129.0,2.47,0.0,na
2021-10-12,Région,RSS06,06 - Montréal,143795.0,2934.0,146729,7081.31,2.93,61.0,0.0,61,1455,70.0,na,na,139580,123,4798,231.56,0.05,2938,701,953,206,1,0.0,0.0,1.0,0.0,na,na,8450.0,1832.0,10282.0,496.22,0.0,0.0,0.0,0.0,na,1256628.0,146109.0,1110519.0,0.0,0,0.0,na,3250225.0,90.0,44.0,134.0,2.19,0.0,na
2021-10-13,Région,RSS06,06 - Montréal,143976.0,2934.0,146910,7090.04,3.46,72.0,0.0,72,1498,72.07,na,na,139714,120,4800,231.65,0.0,2938,701,955,206,0,0.0,0.0,0.0,0.0,na,na,8461.0,1831.0,10292.0,496.7,0.19,4.0,0.0,4.0,na,1259403.0,146259.0,1113144.0,0.0,0,0.0,na,3258707.0,91.0,45.0,136.0,2.09,0.0,na
2021-10-14,Région,RSS06,06 - Montréal,144163.0,2934.0,147097,7099.07,5.63,117.0,0.0,117,1522,73.23,na,na,139869,155,4800,231.65,0.0,2938,701,955,206,0,0.0,0.0,0.0,0.0,na,na,8466.0,1834.0,10300.0,497.09,0.24,3.0,2.0,5.0,na,1261361.0,146438.0,1114923.0,0.0,0,0.0,na,3266341.0,88.0,46.0,134.0,2.16,0.1,na
2021-10-17,Région,RSS06,06 - Montréal,144609.0,2933.0,147542,7120.54,1.59,33.0,0.0,33,1507,72.51,na,na,140327,144,4801,231.7,0.0,2938,701,956,206,0,0.0,0.0,0.0,0.0,na,na,8484.0,1837.0,10321.0,498.1,0.14,3.0,0.0,3.0,na,1266909.0,146876.0,1120033.0,0.0,0,0.0,na,3286263.0,89.0,43.0,132.0,1.61,0.0,na
2021-10-18,Région,RSS06,06 - Montréal,144705.0,2933.0,147638,7125.18,1.73,36.0,0.0,36,1457,70.1,na,na,140468,147,4803,231.8,0.05,2938,701,958,206,1,0.0,0.0,1.0,0.0,na,na,8487.0,1838.0,10325.0,498.3,0.1,2.0,0.0,2.0,na,1268633.0,146971.0,1121662.0,0.0,0,0.0,na,3291842.0,81.0,43.0,124.0,1.87,0.0,na
2021-10-19,Région,RSS06,06 - Montréal,144844.0,2933.0,147777,7131.89,2.69,56.0,0.0,56,1480,71.21,na,na,140582,113,4804,231.85,0.0,2938,701,959,206,0,0.0,0.0,0.0,0.0,na,na,8491.0,1838.0,10329.0,498.49,0.05,1.0,0.0,1.0,na,1270491.0,147102.0,1123389.0,0.0,0,0.0,na,3299028.0,77.0,41.0,118.0,1.85,0.0,na
2021-10-20,Région,RSS06,06 - Montréal,144976.0,2935.0,147911,7138.35,2.79,56.0,2.0,58,1473,70.87,na,na,140721,130,4804,231.85,0.0,2938,701,959,206,0,0.0,0.0,0.0,0.0,na,na,8493.0,1843.0,10336.0,498.83,0.1,1.0,1.0,2.0,na,1273127.0,147213.0,1125914.0,0.0,0,0.0,na,3307050.0,67.0,44.0,111.0,2.2,0.05,na
2021-10-21,Région,RSS06,06 - Montréal,145113.0,2935.0,148048,7144.97,2.31,48.0,0.0,48,1450,69.76,na,na,140875,144,4807,231.99,0.0,2938,701,962,206,0,0.0,0.0,0.0,0.0,na,na,8496.0,1844.0,10340.0,499.02,0.1,2.0,0.0,2.0,na,1275114.0,147351.0,1127763.0,0.0,0,0.0,na,3315001.0,67.0,40.0,107.0,2.08,0.0,na
2021-10-24,Région,RSS06,06 - Montréal,145404.0,2937.0,148341,7159.11,1.68,35.0,0.0,35,1230,59.18,na,na,141386,152,4809,232.09,0.0,2938,701,964,206,0,0.0,0.0,0.0,0.0,na,na,8505.0,1850.0,10355.0,499.74,0.19,3.0,1.0,4.0,na,1279748.0,147621.0,1132127.0,0.0,0,0.0,na,3330860.0,70.0,41.0,111.0,1.76,0.05,na
2021-10-25,Région,RSS06,06 - Montréal,145500.0,2937.0,148437,7163.74,1.92,40.0,0.0,40,1163,55.95,na,na,141547,167,4811,232.18,0.0,2938,701,966,206,0,0.0,0.0,0.0,0.0,na,na,8511.0,1851.0,10362.0,500.08,0.1,1.0,1.0,2.0,na,1281220.0,147714.0,1133506.0,0.0,0,0.0,na,3335882.0,75.0,39.0,114.0,1.83,0.05,na
2021-10-26,Région,RSS06,06 - Montréal,145662.0,2937.0,148599,7171.56,3.8,79.0,0.0,79,1205,57.98,na,na,141668,93,4812,232.23,0.0,2938,701,967,206,0,0.0,0.0,0.0,0.0,na,na,8515.0,1851.0,10366.0,500.27,0.14,3.0,0.0,3.0,na,1283013.0,147827.0,1135186.0,0.0,0,0.0,na,3343201.0,76.0,38.0,114.0,1.8,0.0,na
2021-10-27,Région,RSS06,06 - Montréal,145805.0,2936.0,148741,7178.41,3.42,71.0,0.0,71,1235,59.42,na,na,141777,108,4812,232.23,0.0,2938,701,967,206,0,0.0,0.0,0.0,0.0,na,na,8517.0,1855.0,10372.0,500.56,0.05,1.0,0.0,1.0,na,1285850.0,147959.0,1137891.0,0.0,0,0.0,na,3351614.0,76.0,39.0,115.0,1.78,0.0,na
2021-10-28,Région,RSS06,06 - Montréal,145939.0,2936.0,148875,7184.88,3.18,66.0,0.0,66,1235,59.42,na,na,141906,133,4813,232.28,0.0,2938,701,968,206,0,0.0,0.0,0.0,0.0,na,na,8524.0,1857.0,10381.0,501.0,0.05,0.0,1.0,1.0,na,1287577.0,148088.0,1139489.0,0.0,0,0.0,na,3358227.0,77.0,38.0,115.0,1.82,0.05,na
2021-10-31,Région,RSS06,06 - Montréal,146386.0,2941.0,149327,7206.69,3.13,65.0,0.0,65,1319,63.46,na,na,142269,104,4816,232.43,0.0,2938,701,971,206,0,0.0,0.0,0.0,0.0,na,na,8535.0,1865.0,10400.0,501.92,0.1,1.0,1.0,2.0,na,1292291.0,148515.0,1143776.0,0.0,0,0.0,na,3375781.0,72.0,39.0,111.0,2.77,0.05,na
2021-11-01,Région,RSS06,06 - Montréal,146508.0,2942.0,149450,7212.63,2.45,50.0,1.0,51,1338,64.37,na,na,142375,105,4817,232.47,0.0,2938,702,971,206,0,0.0,0.0,0.0,0.0,na,na,8541.0,1870.0,10411.0,502.45,0.14,3.0,0.0,3.0,na,1293593.0,148638.0,1144955.0,0.0,0,0.0,na,3380639.0,69.0,41.0,110.0,2.6,0.0,na
2021-11-02,Région,RSS06,06 - Montréal,146629.0,2942.0,149571,7218.47,2.45,51.0,0.0,51,1372,66.01,na,na,142459,83,4820,232.62,0.0,2938,702,974,206,0,0.0,0.0,0.0,0.0,na,na,8545.0,1870.0,10415.0,502.64,0.05,1.0,0.0,1.0,na,1295284.0,149096.0,1146188.0,0.0,0,0.0,na,3387965.0,72.0,43.0,115.0,2.2,0.0,na
2021-11-03,Région,RSS06,06 - Montréal,146786.0,2942.0,149728,7226.04,4.38,90.0,1.0,91,1407,67.69,na,na,142580,113,4821,232.67,0.05,2938,702,975,206,1,0.0,0.0,1.0,0.0,na,na,8547.0,1871.0,10418.0,502.78,0.1,1.0,1.0,2.0,na,1298226.0,149248.0,1148978.0,0.0,0,0.0,na,3396162.0,na,na,na,2.17,0.05,na
