Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-10-03,Sexe,TOT,Total,72462,7017,79479,930.77,1143,19,1162,8909,     1031.86,63485,742,5889,68.97,3980,995,622,292,9,4,2,2,1,        9.57,6895,1497,8392,98.28,41,9,50,       50.14,1575966,72915,1503051,997,25570,26567,3.76
2020-10-04,Région,RSS01,Bas-Saint-Laurent,354,10,364,184.70,7,0,7,65,        6.57,292,3,4,2.03,1,1,2,0,0,0,0,0,0,        0.29,22,3,25,12.69,0,0,0,        0.00,31992,346,31646,9,379,388,2.34
2020-10-04,Région,RSS02,Saguenay–Lac-Saint-Jean,379,100,479,172.53,9,0,9,74,       12.14,282,1,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,24,2,26,9.36,1,0,1,        0.14,41045,395,40650,3,287,290,1.04
2020-10-04,Région,RSS03,Capitale-Nationale,4973,204,5177,685.28,269,0,269,1983,      172.86,2895,88,232,30.71,155,56,19,2,3,0,0,3,0,        3.43,344,55,399,52.82,7,0,7,        8.14,147139,4667,142472,140,2160,2300,6.09
2020-10-04,Région,RSS04,Mauricie et Centre-du-Québec,2539,180,2719,520.54,45,0,45,392,       35.71,2091,17,211,40.40,128,43,28,12,0,0,0,0,0,        0.29,322,45,367,70.26,0,0,0,        1.71,83774,2562,81212,25,890,915,2.74
2020-10-04,Région,RSS05,Estrie,1693,205,1898,384.86,4,0,4,222,       21.57,1639,37,32,6.49,6,16,7,3,0,0,0,0,0,        0.14,114,28,142,28.79,0,0,0,        1.00,79841,1695,78146,2,575,577,0.35
2020-10-04,Région,RSS06,Montréal,33071,2695,35766,1731.46,301,1,302,2842,      323.00,28968,320,3488,168.86,2624,425,305,134,0,0,0,0,0,        1.00,3409,706,4115,199.21,15,2,17,       15.29,460782,33582,427200,314,6049,6363,4.95
2020-10-04,Région,RSS07,Outaouais,1414,161,1575,392.74,37,1,38,252,       36.00,1266,30,33,8.23,21,1,4,7,0,0,0,0,0,        0.00,85,29,114,28.43,2,0,2,        2.43,47947,1234,46713,32,365,397,8.10
2020-10-04,Région,RSS08,Abitibi-Témiscamingue,179,32,211,142.94,2,0,2,19,        1.86,175,1,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,25,14,39,26.42,1,0,1,        0.29,15523,194,15329,3,226,229,1.31
2020-10-04,Région,RSS09,Côte-Nord,147,12,159,176.60,1,0,1,8,        0.71,137,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,6,5,11,12.22,0,0,0,        0.00,16467,147,16320,1,120,121,0.83
2020-10-04,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,1,        0.14,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2268,15,2253,0,18,18,0.00
2020-10-04,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,454,14,468,520.01,17,0,17,152,       18.00,278,5,15,16.67,6,5,4,0,0,0,0,0,0,        0.29,31,10,41,45.56,0,1,1,        2.14,16390,468,15922,18,412,430,4.20
2020-10-04,Région,RSS12,Chaudière-Appalaches,1498,191,1689,392.51,78,1,79,511,       65.71,1129,64,25,5.81,3,16,1,5,1,0,1,0,0,        1.71,119,37,156,36.25,1,2,3,        5.14,63390,1575,61815,63,1454,1517,4.16
2020-10-04,Région,RSS13,Laval,6677,1046,7723,1744.34,63,1,64,751,       86.00,6205,65,690,155.85,459,127,57,47,1,1,0,0,0,        0.86,613,125,738,166.69,2,1,3,        3.29,91132,6739,84393,64,1257,1321,4.85
2020-10-04,Région,RSS14,Lanaudière,4851,686,5537,1064.62,60,0,60,351,       47.29,4918,35,223,42.88,127,48,43,5,0,0,0,0,0,        0.00,269,78,347,66.72,0,0,0,        0.71,102355,4819,97536,63,1740,1803,3.50
2020-10-04,Région,RSS15,Laurentides,4502,577,5079,810.09,54,1,55,427,       58.86,4272,34,285,45.46,156,54,43,32,2,2,0,0,0,        0.43,524,106,630,100.48,2,0,2,        1.86,113576,4339,109237,70,1710,1780,3.93
2020-10-04,Région,RSS16,Montérégie,10674,909,11583,808.44,90,5,95,1066,      136.57,9674,120,630,43.97,278,203,109,40,2,2,0,0,0,        1.29,946,225,1171,81.73,8,0,8,        7.14,262076,10730,251346,105,3464,3569,2.94
2020-10-04,Région,RSS17,Nunavik,19,2,21,147.27,0,0,0,2,        0.29,17,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,3573,22,3551,0,42,42,0.00
2020-10-04,Région,RSS18,Terres-Cries-de-la-Baie-James,14,0,14,76.15,0,0,0,1,        0.14,11,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,7,9,48.95,0,0,0,        0.00,1446,14,1432,0,10,10,0.00
2020-10-04,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,76,28,104,         .  ,0,0,0,        0.00,4431,117,4314,1,44,45,2.22
2020-10-04,Région,RSS98,Hors Québec,53,1,54,         .  ,1,0,1,8,        0.86,46,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4391,170,4221,2,49,51,3.92
2020-10-04,Région,RSS99,Ensemble du Québec,73500,7027,80527,943.04,1038,10,1048,9127,     1024.29,64305,820,5898,69.07,3985,996,625,292,9,5,1,3,0,        9.71,6934,1503,8437,98.80,39,6,45,       49.29,1589538,73830,1515708,915,21251,22166,4.14
2020-10-04,Groupe de région,REG01,Montréal et Laval,39748,3741,43489,1733.73,364,2,366,3593,      409.00,35173,385,4178,166.56,3083,552,362,181,1,1,0,0,0,        1.86,4022,831,4853,193.47,17,3,20,       18.57,551914,40321,511593,378,7306,7684,4.93
2020-10-04,Groupe de région,REG02,Ceinture de Montréal,13700,1607,15307,1038.78,155,2,157,1240,      167.57,12998,110,831,56.39,468,186,126,51,2,2,0,0,0,        0.86,1201,284,1485,100.78,4,0,4,        6.00,288883,13523,275360,184,4501,4685,3.93
2020-10-04,Groupe de région,REG03,Autres régions,19997,1678,21675,475.63,518,6,524,4286,      446.86,16086,325,889,19.51,434,258,137,60,6,2,1,3,0,        7.00,1635,360,1995,43.78,18,3,21,       24.71,739919,19699,720220,350,9351,9701,3.61
2020-10-04,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,76,28,104,         .  ,0,0,0,        0.00,4431,117,4314,1,44,45,2.22
2020-10-04,Groupe de région,REG98,Hors Québec,53,1,54,         .  ,1,0,1,8,        0.86,46,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4391,170,4221,2,49,51,3.92
2020-10-04,Groupe d'âge,0_9,0-9 ans,1876,1190,3066,342.96,51,3,54,406,       49.43,2599,40,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,44,9,53,5.93,0,0,0,        0.43,153295,1586,151709,32,1773,1805,1.77
2020-10-04,Groupe d'âge,10_19,10-19 ans,5132,1097,6229,709.17,169,2,171,1397,      157.14,4714,127,1,0.11,0,0,1,0,0,0,0,0,0,        0.00,40,8,48,5.46,0,0,0,        0.86,143995,4105,139890,133,2946,3079,4.32
2020-10-04,Groupe d'âge,20_29,20-29 ans,12006,1145,13151,1245.08,212,0,212,1844,      202.43,11108,196,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,155,35,190,17.99,1,0,1,        1.14,206981,10803,196178,167,2816,2983,5.61
2020-10-04,Groupe d'âge,30_39,30-39 ans,10052,841,10893,976.16,177,0,177,1329,      160.00,9369,147,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,237,67,304,27.24,1,1,2,        1.57,218366,9091,209275,125,2639,2764,4.53
2020-10-04,Groupe d'âge,40_49,40-49 ans,10875,883,11758,1068.10,133,0,133,1231,      146.29,10310,123,20,1.82,8,1,10,1,0,0,0,0,0,        0.14,371,140,511,46.42,0,1,1,        3.00,198769,9871,188898,113,2613,2726,4.15
2020-10-04,Groupe d'âge,50_59,50-59 ans,10104,797,10901,922.21,124,2,126,1097,      126.14,9519,97,108,9.14,64,1,38,5,0,0,0,0,0,        0.14,667,264,931,78.76,10,1,11,        5.43,173769,9299,164470,115,2298,2413,4.77
2020-10-04,Groupe d'âge,60_69,60-69 ans,6210,412,6622,576.99,90,3,93,707,       86.29,5477,53,354,30.85,220,22,91,21,0,0,0,0,0,        0.57,856,360,1216,105.95,10,2,12,       10.71,143661,5782,137879,76,1672,1748,4.36
2020-10-04,Groupe d'âge,70_79,70-79 ans,5208,178,5386,714.61,42,0,42,446,       47.57,3808,35,1060,140.64,692,112,205,51,4,2,0,2,0,        2.14,1380,407,1787,237.10,6,1,7,       10.57,101319,4666,96653,40,1221,1261,3.18
2020-10-04,Groupe d'âge,80_89,80-89 ans,7163,241,7404,2259.56,31,0,31,445,       33.00,4480,1,2375,724.80,1601,447,210,117,2,2,0,0,0,        4.00,2088,182,2270,692.76,7,0,7,       10.29,65734,6367,59367,22,826,848,2.60
2020-10-04,Groupe d'âge,90_,90 ans et plus,4839,208,5047,6105.00,9,0,9,225,       16.00,2851,1,1971,2384.18,1398,413,63,97,3,1,1,1,0,        2.71,1096,31,1127,1363.25,4,0,4,        5.29,29724,4851,24873,13,414,427,3.07
2020-10-04,Groupe d'âge,INC,Inconnu,35,35,70,         .  ,0,0,0,0,        0.00,70,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,153925,7409,146516,79,2033,2112,3.75
2020-10-04,Groupe d'âge,TOT,Total,73500,7027,80527,943.04,1038,10,1048,9127,     1024.29,64305,820,5898,69.07,3985,996,625,292,9,5,1,3,0,        9.71,6934,1503,8437,98.80,39,6,45,       49.29,1589538,73830,1515708,915,21251,22166,4.14
2020-10-04,Sexe,MASC,Masculin,31583,3564,35147,823.65,519,6,525,4361,      511.14,27603,387,2663,62.41,1722,429,374,138,5,3,1,1,0,        5.29,3211,951,4162,97.53,25,6,31,       29.86,697257,31572,665685,478,9278,9756,4.91
2020-10-04,Sexe,FEM,Féminin,41821,3462,45283,1060.03,519,4,523,4763,      512.86,36609,431,3234,75.71,2263,566,251,154,4,2,0,2,0,        4.43,3723,552,4275,100.07,14,0,14,       19.43,888021,42025,845996,436,11956,12392,3.53
2020-10-04,Sexe,INC,Inconnu,96,1,97,         .  ,0,0,0,3,        0.29,93,2,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4260,233,4027,1,17,18,5.56
2020-10-04,Sexe,TOT,Total,73500,7027,80527,943.04,1038,10,1048,9127,     1024.29,64305,820,5898,69.07,3985,996,625,292,9,5,1,3,0,        9.71,6934,1503,8437,98.80,39,6,45,       49.29,1589538,73830,1515708,915,21251,22166,4.14
2020-10-05,Région,RSS01,Bas-Saint-Laurent,358,10,368,186.73,4,0,4,59,        5.43,302,10,5,2.54,1,2,2,0,1,0,1,0,0,        0.14,22,3,25,12.69,0,0,0,        0.00,32171,350,31821,4,306,310,1.29
2020-10-05,Région,RSS02,Saguenay–Lac-Saint-Jean,387,100,487,175.41,8,0,8,78,       13.00,285,3,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,24,2,26,9.36,0,0,0,        0.29,41383,403,40980,8,553,561,1.43
2020-10-05,Région,RSS03,Capitale-Nationale,5076,204,5280,698.91,103,0,103,1982,      169.29,2994,99,235,31.11,155,57,21,2,3,0,1,2,0,        3.14,349,57,406,53.74,5,2,7,        8.29,148284,4755,143529,88,1798,1886,4.68
2020-10-05,Région,RSS04,Mauricie et Centre-du-Québec,2550,180,2730,522.65,11,0,11,386,       40.86,2107,16,212,40.59,128,43,29,12,1,0,0,1,0,        0.29,323,45,368,70.45,1,0,1,        1.86,84220,2593,81627,31,734,765,4.06
2020-10-05,Région,RSS05,Estrie,1705,205,1910,387.30,12,0,12,204,       21.29,1669,30,32,6.49,6,16,7,3,0,0,0,0,0,        0.14,114,29,143,29.00,0,1,1,        0.86,80534,1697,78837,2,1138,1140,0.18
2020-10-05,Région,RSS06,Montréal,33353,2697,36050,1745.21,282,2,284,2814,      326.86,29277,309,3488,168.86,2624,425,305,134,0,0,0,0,0,        0.86,3421,709,4130,199.94,12,3,15,       15.14,464323,33840,430483,258,5645,5903,4.38
2020-10-05,Région,RSS07,Outaouais,1452,163,1615,402.71,38,2,40,256,       39.14,1302,36,33,8.23,21,1,4,7,0,0,0,0,0,        0.00,91,29,120,29.92,6,0,6,        2.00,48351,1268,47083,34,512,546,6.23
2020-10-05,Région,RSS08,Abitibi-Témiscamingue,180,32,212,143.62,1,0,1,18,        2.71,177,2,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,25,14,39,26.42,0,0,0,        0.29,15625,195,15430,1,150,151,0.66
2020-10-05,Région,RSS09,Côte-Nord,147,12,159,176.60,0,0,0,7,        0.71,138,1,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,6,5,11,12.22,0,0,0,        0.00,16564,147,16417,0,180,180,0.00
2020-10-05,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,1,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2282,15,2267,0,23,23,0.00
2020-10-05,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,480,14,494,548.90,26,0,26,165,       19.57,289,11,16,17.78,6,5,5,0,1,0,0,1,0,        0.14,32,10,42,46.67,1,0,1,        2.29,16552,481,16071,13,316,329,3.96
2020-10-05,Région,RSS12,Chaudière-Appalaches,1556,193,1749,406.45,58,2,60,508,       64.86,1192,63,26,6.04,3,16,1,6,1,0,0,0,1,        1.71,124,37,161,37.41,5,0,5,        5.71,64414,1631,62783,56,1516,1572,3.56
2020-10-05,Région,RSS13,Laval,6754,1046,7800,1761.74,77,0,77,777,       84.00,6254,49,691,156.07,459,128,57,47,1,0,1,0,0,        1.14,617,126,743,167.82,4,1,5,        3.43,91857,6809,85048,70,1269,1339,5.24
2020-10-05,Région,RSS14,Lanaudière,4898,686,5584,1073.66,47,0,47,372,       46.43,4943,25,223,42.88,127,48,43,5,0,0,0,0,0,        0.00,269,78,347,66.72,0,0,0,        0.57,103138,4867,98271,48,1317,1365,3.52
2020-10-05,Région,RSS15,Laurentides,4571,579,5150,821.41,69,2,71,452,       61.71,4315,43,285,45.46,156,54,43,32,0,0,0,0,0,        0.43,524,106,630,100.48,0,0,0,        2.14,114430,4387,110043,48,1449,1497,3.21
2020-10-05,Région,RSS16,Montérégie,10769,920,11689,815.84,95,11,106,1049,      146.00,9795,121,630,43.97,278,203,109,40,0,0,0,0,0,        1.71,953,226,1179,82.29,7,1,8,        7.43,263887,10812,253075,82,3104,3186,2.58
2020-10-05,Région,RSS17,Nunavik,19,2,21,147.27,0,0,0,2,        0.29,17,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,3604,23,3581,1,100,101,0.99
2020-10-05,Région,RSS18,Terres-Cries-de-la-Baie-James,14,0,14,76.15,0,0,0,1,        0.14,11,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,7,9,48.95,0,0,0,        0.00,1449,14,1435,0,7,7,0.00
2020-10-05,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,76,28,104,         .  ,0,0,0,        0.00,4449,117,4332,0,24,24,0.00
2020-10-05,Région,RSS98,Hors Québec,53,1,54,         .  ,0,0,0,7,        0.86,47,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4415,170,4245,0,45,45,0.00
2020-10-05,Région,RSS99,Ensemble du Québec,74331,7046,81377,953.00,831,19,850,9138,     1043.14,65124,819,5906,69.16,3985,999,629,293,8,0,3,4,1,        9.71,6975,1511,8486,99.38,41,8,49,       50.29,1601932,74574,1527358,744,20186,20930,3.56
2020-10-05,Groupe de région,REG01,Montréal et Laval,40107,3743,43850,1748.12,359,2,361,3591,      410.86,35531,358,4179,166.60,3083,553,362,181,1,0,1,0,0,        2.00,4038,835,4873,194.27,16,4,20,       18.57,556180,40649,515531,328,6914,7242,4.53
2020-10-05,Groupe de région,REG02,Ceinture de Montréal,13863,1612,15475,1050.18,163,5,168,1288,      173.43,13113,115,831,56.39,468,186,126,51,0,0,0,0,0,        1.00,1203,284,1487,100.91,2,0,2,        6.00,291044,13650,277394,127,3596,3723,3.42
2020-10-05,Groupe de région,REG03,Autres régions,20306,1690,21996,482.67,309,12,321,4252,      458.00,16431,345,896,19.66,434,260,141,61,7,0,2,4,1,        6.71,1658,364,2022,44.37,23,4,27,       25.71,745844,19988,725856,289,9607,9896,2.93
2020-10-05,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,76,28,104,         .  ,0,0,0,        0.00,4449,117,4332,0,24,24,0.00
2020-10-05,Groupe de région,REG98,Hors Québec,53,1,54,         .  ,0,0,0,7,        0.86,47,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4415,170,4245,0,45,45,0.00
2020-10-05,Groupe d'âge,0_9,0-9 ans,1928,1194,3122,349.23,52,4,56,421,       50.00,2638,39,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,45,9,54,6.04,1,0,1,        0.43,154470,1626,152844,40,1798,1838,2.18
2020-10-05,Groupe d'âge,10_19,10-19 ans,5248,1107,6355,723.52,116,10,126,1400,      158.86,4837,123,1,0.11,0,0,1,0,0,0,0,0,0,        0.00,40,8,48,5.46,0,0,0,        0.43,146056,4217,141839,112,2495,2607,4.30
2020-10-05,Groupe d'âge,20_29,20-29 ans,12179,1145,13324,1261.46,173,0,173,1825,      206.00,11300,192,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,156,35,191,18.08,1,0,1,        1.14,208773,10940,197833,137,2760,2897,4.73
2020-10-05,Groupe d'âge,30_39,30-39 ans,10176,844,11020,987.54,124,3,127,1313,      161.43,9511,142,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,240,68,308,27.60,3,1,4,        2.00,219858,9191,210667,100,2482,2582,3.88
2020-10-05,Groupe d'âge,40_49,40-49 ans,10987,885,11872,1078.46,112,2,114,1225,      146.71,10429,119,20,1.82,8,1,10,1,0,0,0,0,0,        0.14,373,141,514,46.69,2,1,3,        3.00,200203,9965,190238,94,2397,2491,3.78
2020-10-05,Groupe d'âge,50_59,50-59 ans,10211,797,11008,931.26,107,0,107,1103,      131.00,9619,100,108,9.14,64,1,38,5,0,0,0,0,0,        0.14,671,265,936,79.18,4,1,5,        5.29,175087,9372,165715,73,2224,2297,3.19
2020-10-05,Groupe d'âge,60_69,60-69 ans,6287,412,6699,583.70,77,0,77,724,       90.71,5538,61,355,30.93,220,23,91,21,1,0,1,0,0,        0.43,860,362,1222,106.48,4,2,6,       10.86,144700,5841,138859,59,1714,1773,3.34
2020-10-05,Groupe d'âge,70_79,70-79 ans,5247,178,5425,719.78,39,0,39,448,       48.14,3841,33,1063,141.04,692,112,208,51,3,0,0,3,0,        2.43,1389,409,1798,238.56,9,2,11,       11.00,101917,4697,97220,31,1188,1219,2.55
2020-10-05,Groupe d'âge,80_89,80-89 ans,7181,241,7422,2265.05,18,0,18,447,       32.71,4487,7,2379,726.02,1601,449,211,118,4,0,2,1,1,        3.14,2099,182,2281,696.12,11,0,11,       11.00,66013,6374,59639,7,842,849,0.83
2020-10-05,Groupe d'âge,90_,90 ans et plus,4852,208,5060,6120.72,13,0,13,232,       17.57,2854,3,1971,2384.18,1398,413,63,97,0,0,0,0,0,        3.43,1102,32,1134,1371.72,6,1,7,        5.14,29821,4863,24958,12,406,418,2.87
2020-10-05,Groupe d'âge,INC,Inconnu,35,35,70,         .  ,0,0,0,0,        0.00,70,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,155034,7488,147546,79,1880,1959,4.04
2020-10-05,Groupe d'âge,TOT,Total,74331,7046,81377,953.00,831,19,850,9138,     1043.14,65124,819,5906,69.16,3985,999,629,293,8,0,3,4,1,        9.71,6975,1511,8486,99.38,41,8,49,       50.29,1601932,74574,1527358,744,20186,20930,3.56
2020-10-05,Sexe,MASC,Masculin,31996,3575,35571,833.58,413,11,424,4369,      522.14,28012,409,2665,62.45,1722,430,375,138,2,0,1,1,0,        5.00,3229,959,4188,98.14,18,8,26,       29.43,703155,31957,671198,385,8894,9279,4.16
2020-10-05,Sexe,FEM,Féminin,42239,3470,45709,1070.01,418,8,426,4766,      520.71,37019,410,3240,75.85,2263,568,254,155,6,0,2,3,1,        4.71,3746,552,4298,100.61,23,0,23,       20.86,894513,42384,852129,359,11286,11645,3.09
2020-10-05,Sexe,INC,Inconnu,96,1,97,         .  ,0,0,0,3,        0.29,93,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4264,233,4031,0,6,6,0.00
2020-10-05,Sexe,TOT,Total,74331,7046,81377,953.00,831,19,850,9138,     1043.14,65124,819,5906,69.16,3985,999,629,293,8,0,3,4,1,        9.71,6975,1511,8486,99.38,41,8,49,       50.29,1601932,74574,1527358,744,20186,20930,3.56
2020-10-06,Région,RSS01,Bas-Saint-Laurent,366,11,377,191.30,8,1,9,62,        6.57,308,6,5,2.54,1,2,2,0,0,0,0,0,0,        0.29,22,3,25,12.69,0,0,0,        0.14,32459,357,32102,7,612,619,1.14
2020-10-06,Région,RSS02,Saguenay–Lac-Saint-Jean,413,100,513,184.78,26,0,26,95,       15.00,293,8,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,24,2,26,9.36,0,0,0,        0.43,41967,430,41537,27,787,814,3.33
2020-10-06,Région,RSS03,Capitale-Nationale,5235,204,5439,719.96,159,0,159,2051,      170.43,3081,87,237,31.37,156,58,21,2,2,1,1,0,0,        3.29,356,58,414,54.80,7,1,8,        7.00,149794,4906,144888,151,2321,2472,6.14
2020-10-06,Région,RSS04,Mauricie et Centre-du-Québec,2616,180,2796,535.28,66,0,66,403,       49.57,2153,46,213,40.78,128,44,29,12,1,0,1,0,0,        0.29,324,45,369,70.64,1,0,1,        1.86,85212,2643,82569,50,1550,1600,3.13
2020-10-06,Région,RSS05,Estrie,1721,211,1932,391.76,16,6,22,207,       25.43,1688,19,32,6.49,6,16,7,3,0,0,0,0,0,        0.14,115,29,144,29.20,1,0,1,        0.86,81269,1749,79520,52,1216,1268,4.10
2020-10-06,Région,RSS06,Montréal,33608,2700,36308,1757.70,255,3,258,2820,      308.14,29527,250,3490,168.95,2624,425,307,134,2,0,0,2,0,        0.57,3438,716,4154,201.10,17,7,24,       14.71,468867,34145,434722,305,7958,8263,3.70
2020-10-06,Région,RSS07,Outaouais,1483,169,1652,411.94,31,6,37,272,       41.57,1321,19,33,8.23,21,1,4,7,0,0,0,0,0,        0.00,93,29,122,30.42,2,0,2,        2.29,48857,1298,47559,30,617,647,4.64
2020-10-06,Région,RSS08,Abitibi-Témiscamingue,181,32,213,144.29,1,0,1,19,        3.43,177,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,25,14,39,26.42,0,0,0,        0.29,15871,197,15674,2,367,369,0.54
2020-10-06,Région,RSS09,Côte-Nord,147,12,159,176.60,0,0,0,7,        0.43,138,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,6,5,11,12.22,0,0,0,        0.00,16715,147,16568,0,245,245,0.00
2020-10-06,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,1,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2297,15,2282,0,21,21,0.00
2020-10-06,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,499,14,513,570.01,19,0,19,171,       19.29,299,10,16,17.78,6,5,5,0,0,0,0,0,0,        0.14,34,13,47,52.22,2,3,5,        2.57,16724,501,16223,20,443,463,4.36
2020-10-06,Région,RSS12,Chaudière-Appalaches,1628,193,1821,423.18,72,0,72,545,       65.29,1223,31,29,6.74,4,18,1,6,3,1,2,0,0,        1.57,127,38,165,38.34,3,1,4,        6.43,65164,1674,63490,43,1126,1169,3.69
2020-10-06,Région,RSS13,Laval,6831,1047,7878,1779.35,77,1,78,811,       79.29,6298,44,692,156.30,460,128,57,47,1,1,0,0,0,        1.14,618,127,745,168.27,1,1,2,        3.71,92826,6886,85940,77,1757,1834,4.22
2020-10-06,Région,RSS14,Lanaudière,4944,688,5632,1082.89,46,2,48,402,       45.00,4961,18,223,42.88,127,48,43,5,0,0,0,0,0,        0.00,270,78,348,66.91,1,0,1,        0.57,104092,4912,99180,45,1660,1705,2.64
2020-10-06,Région,RSS15,Laurentides,4627,580,5207,830.50,56,1,57,450,       58.57,4374,59,285,45.46,156,54,43,32,0,0,0,0,0,        0.43,524,106,630,100.48,0,0,0,        2.43,115363,4451,110912,64,1697,1761,3.65
2020-10-06,Région,RSS16,Montérégie,10910,929,11839,826.31,141,9,150,1126,      149.29,9867,72,632,44.11,279,204,109,40,2,1,1,0,0,        1.71,956,226,1182,82.50,3,0,3,        6.86,266474,10993,255481,181,4428,4609,3.94
2020-10-06,Région,RSS17,Nunavik,21,2,23,161.29,2,0,2,4,        0.29,17,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,3646,24,3622,1,115,116,0.86
2020-10-06,Région,RSS18,Terres-Cries-de-la-Baie-James,14,0,14,76.15,0,0,0,1,        0.00,11,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,7,9,48.95,0,0,0,        0.00,1459,14,1445,0,28,28,0.00
2020-10-06,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,76,28,104,         .  ,0,0,0,        0.00,4492,117,4375,0,54,54,0.00
2020-10-06,Région,RSS98,Hors Québec,53,1,54,         .  ,0,0,0,6,        0.71,48,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4465,173,4292,3,71,74,4.05
2020-10-06,Région,RSS99,Ensemble du Québec,75306,7075,82381,964.75,975,29,1004,9453,     1038.29,65794,670,5917,69.29,3989,1004,631,293,11,4,5,2,0,        9.57,7013,1524,8537,99.98,38,13,51,       50.14,1618013,75632,1542381,1058,27073,28131,3.77
2020-10-06,Groupe de région,REG01,Montréal et Laval,40439,3747,44186,1761.52,332,4,336,3631,      387.43,35825,294,4182,166.72,3084,553,364,181,3,1,0,2,0,        1.71,4056,843,4899,195.30,18,8,26,       18.43,561693,41031,520662,382,9715,10097,3.79
