Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-05-07,Groupe d'âge 1,GR1_16_59,16 à 59 ans,75395,1560325,,,,
2021-05-07,Groupe d'âge 1,GR1_60_69,60 à 69 ans,12084,980105,,,,
2021-05-07,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1740,722386,,,,
2021-05-07,Groupe d'âge 1,GR1_80_,80 ans et plus,2110,411859,,,,
2021-05-07,Groupe d'âge 1,TOT,Total,91344,3674940,,,,76915
2021-05-07,Sexe,FEM,Féminin,49598,2062404,,,,
2021-05-07,Sexe,INC,Inconnu,17,538,,,,
2021-05-07,Sexe,MASC,Masculin,41729,1611998,,,,
2021-05-07,Sexe,TOT,Total,91344,3674940,,,,76915
2021-05-07,Groupe prioritaire,GRP-Autres,Autres raisons,60770,2394095,,,,
2021-05-07,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1075,69850,,,,
2021-05-07,Groupe prioritaire,GRP-MC,Maladie chronique,15859,587669,,,,
2021-05-07,Groupe prioritaire,GRP-RPA,Résident en RPA,1505,148238,,,,
2021-05-07,Groupe prioritaire,GRP-TS,Travailleur de la santé,12135,475088,,,,
2021-05-07,Groupe prioritaire,TOT,Total,91344,3674940,,,,76915
2021-05-07,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,37,,,,
2021-05-07,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,83,,,,
2021-05-07,Groupe d'âge 2,GR2_12_17,12 à 17 ans,454,5553,,,,
2021-05-07,Groupe d'âge 2,GR2_18_29,18 à 29 ans,8395,208684,,,,
2021-05-07,Groupe d'âge 2,GR2_30_49,30 à 49 ans,38444,671962,,,,
2021-05-07,Groupe d'âge 2,GR2_50_69,50 à 69 ans,40199,1654376,,,,
2021-05-07,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1740,722386,,,,
2021-05-07,Groupe d'âge 2,GR2_80_,80 ans et plus,2110,411859,,,,
2021-05-07,Groupe d'âge 2,TOT,Total,91344,3674940,,,,76915
2021-05-07,Groupe d'âge 2,GR2_12_,12 ans et +,91342,3674820,,,,
2021-05-07,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,2,37,,,,
2021-05-07,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,83,,,,
2021-05-07,Groupe d'âge 3,GR3_12_17,12 à 17 ans,454,5553,,,,
2021-05-07,Groupe d'âge 3,GR3_18_59,18 à 59 ans,74954,1554917,,,,
2021-05-07,Groupe d'âge 3,GR3_60_69,60 à 69 ans,12084,980105,,,,
2021-05-07,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1740,722386,,,,
2021-05-07,Groupe d'âge 3,GR3_80_,80 ans et +,2110,411859,,,,
2021-05-07,Groupe d'âge 3,TOT,Total,91344,3674940,,,,76915
2021-05-07,Groupe d'âge 3,GR3_18_,18 ans et +,90888,3669267,,,,
2021-05-07,Groupe d'âge 3,GR3_60_,60 ans et +,15934,2114350,,,,
2021-05-08,Région,RSS00,Inconnue,16,2285,,,,
2021-05-08,Région,RSS01,01 - Bas-Saint-Laurent,2149,94885,,,,
2021-05-08,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3763,133712,,,,
2021-05-08,Région,RSS03,03 - Capitale-Nationale,7531,353796,,,,
2021-05-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,2501,246679,,,,
2021-05-08,Région,RSS05,05 - Estrie,4702,229428,,,,
2021-05-08,Région,RSS06,06 - Montréal,15054,771893,,,,
2021-05-08,Région,RSS07,07 - Outaouais,4783,178103,,,,
2021-05-08,Région,RSS08,08 - Abitibi-Témiscamingue,1881,59434,,,,
2021-05-08,Région,RSS09,09 - Côte-Nord,186,52267,,,,
2021-05-08,Région,RSS10,10 - Nord-du-Québec,399,8878,,,,
2021-05-08,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,883,56010,,,,
2021-05-08,Région,RSS12,12 - Chaudière-Appalaches,3318,200643,,,,
2021-05-08,Région,RSS13,13 - Laval,3771,180272,,,,
2021-05-08,Région,RSS14,14 - Lanaudière,6068,240470,,,,
2021-05-08,Région,RSS15,15 - Laurentides,8092,288252,,,,
2021-05-08,Région,RSS16,16 - Montérégie,11497,628692,,,,
2021-05-08,Région,RSS17,17 - Nunavik,4,6665,,,,
2021-05-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1,17182,,,,
2021-05-08,Région,RSS98,Hors Québec,43,2036,,,,
2021-05-08,Région,RSS99,Ensemble du Québec,76642,3751582,,,,79530
2021-05-08,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,15,280,,,,
2021-05-08,Groupe d'âge 1,GR1_16_59,16 à 59 ans,67670,1627995,,,,
2021-05-08,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7503,987608,,,,
2021-05-08,Groupe d'âge 1,GR1_70_79,70 à 79 ans,870,723256,,,,
2021-05-08,Groupe d'âge 1,GR1_80_,80 ans et plus,584,412443,,,,
2021-05-08,Groupe d'âge 1,TOT,Total,76642,3751582,,,,79530
2021-05-08,Sexe,FEM,Féminin,40910,2103314,,,,
2021-05-08,Sexe,INC,Inconnu,16,554,,,,
2021-05-08,Sexe,MASC,Masculin,35716,1647714,,,,
2021-05-08,Sexe,TOT,Total,76642,3751582,,,,79530
2021-05-08,Groupe prioritaire,GRP-Autres,Autres raisons,56436,2450531,,,,
2021-05-08,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,93,69943,,,,
2021-05-08,Groupe prioritaire,GRP-MC,Maladie chronique,12589,600258,,,,
2021-05-08,Groupe prioritaire,GRP-RPA,Résident en RPA,540,148778,,,,
2021-05-08,Groupe prioritaire,GRP-TS,Travailleur de la santé,6984,482072,,,,
2021-05-08,Groupe prioritaire,TOT,Total,76642,3751582,,,,79530
2021-05-08,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,37,,,,
2021-05-08,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,83,,,,
2021-05-08,Groupe d'âge 2,GR2_12_17,12 à 17 ans,469,6022,,,,
2021-05-08,Groupe d'âge 2,GR2_18_29,18 à 29 ans,7239,215923,,,,
2021-05-08,Groupe d'âge 2,GR2_30_49,30 à 49 ans,32368,704330,,,,
2021-05-08,Groupe d'âge 2,GR2_50_69,50 à 69 ans,35112,1689488,,,,
2021-05-08,Groupe d'âge 2,GR2_70_79,70 à 79 ans,870,723256,,,,
2021-05-08,Groupe d'âge 2,GR2_80_,80 ans et plus,584,412443,,,,
2021-05-08,Groupe d'âge 2,TOT,Total,76642,3751582,,,,79530
2021-05-08,Groupe d'âge 2,GR2_12_,12 ans et +,76642,3751462,,,,
2021-05-08,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,37,,,,
2021-05-08,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,83,,,,
2021-05-08,Groupe d'âge 3,GR3_12_17,12 à 17 ans,469,6022,,,,
2021-05-08,Groupe d'âge 3,GR3_18_59,18 à 59 ans,67216,1622133,,,,
2021-05-08,Groupe d'âge 3,GR3_60_69,60 à 69 ans,7503,987608,,,,
2021-05-08,Groupe d'âge 3,GR3_70_79,70 à 79 ans,870,723256,,,,
2021-05-08,Groupe d'âge 3,GR3_80_,80 ans et +,584,412443,,,,
2021-05-08,Groupe d'âge 3,TOT,Total,76642,3751582,,,,79530
2021-05-08,Groupe d'âge 3,GR3_18_,18 ans et +,76173,3745440,,,,
2021-05-08,Groupe d'âge 3,GR3_60_,60 ans et +,8957,2123307,,,,
2021-05-09,Région,RSS00,Inconnue,40,2325,,,,
2021-05-09,Région,RSS01,01 - Bas-Saint-Laurent,1225,96110,,,,
2021-05-09,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3896,137608,,,,
2021-05-09,Région,RSS03,03 - Capitale-Nationale,7730,361526,,,,
2021-05-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,1966,248645,,,,
2021-05-09,Région,RSS05,05 - Estrie,3176,232604,,,,
2021-05-09,Région,RSS06,06 - Montréal,13770,785663,,,,
2021-05-09,Région,RSS07,07 - Outaouais,3907,182010,,,,
2021-05-09,Région,RSS08,08 - Abitibi-Témiscamingue,1796,61230,,,,
2021-05-09,Région,RSS09,09 - Côte-Nord,323,52590,,,,
2021-05-09,Région,RSS10,10 - Nord-du-Québec,330,9208,,,,
2021-05-09,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,654,56664,,,,
2021-05-09,Région,RSS12,12 - Chaudière-Appalaches,3079,203722,,,,
2021-05-09,Région,RSS13,13 - Laval,3284,183556,,,,
2021-05-09,Région,RSS14,14 - Lanaudière,5822,246292,,,,
2021-05-09,Région,RSS15,15 - Laurentides,3941,292193,,,,
2021-05-09,Région,RSS16,16 - Montérégie,8218,636910,,,,
2021-05-09,Région,RSS17,17 - Nunavik,1,6666,,,,
2021-05-09,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1,17183,,,,
2021-05-09,Région,RSS98,Hors Québec,41,2077,,,,
2021-05-09,Région,RSS99,Ensemble du Québec,63200,3814782,,,,81786
2021-05-09,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,24,304,,,,
2021-05-09,Groupe d'âge 1,GR1_16_59,16 à 59 ans,57147,1685142,,,,
2021-05-09,Groupe d'âge 1,GR1_60_69,60 à 69 ans,5208,992816,,,,
2021-05-09,Groupe d'âge 1,GR1_70_79,70 à 79 ans,648,723904,,,,
2021-05-09,Groupe d'âge 1,GR1_80_,80 ans et plus,173,412616,,,,
2021-05-09,Groupe d'âge 1,TOT,Total,63200,3814782,,,,81786
2021-05-09,Sexe,FEM,Féminin,31663,2134977,,,,
2021-05-09,Sexe,INC,Inconnu,4,558,,,,
2021-05-09,Sexe,MASC,Masculin,31533,1679247,,,,
2021-05-09,Sexe,TOT,Total,63200,3814782,,,,81786
2021-05-09,Groupe prioritaire,GRP-Autres,Autres raisons,50793,2501324,,,,
2021-05-09,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,20,69963,,,,
2021-05-09,Groupe prioritaire,GRP-MC,Maladie chronique,8414,608672,,,,
2021-05-09,Groupe prioritaire,GRP-RPA,Résident en RPA,24,148802,,,,
2021-05-09,Groupe prioritaire,GRP-TS,Travailleur de la santé,3949,486021,,,,
2021-05-09,Groupe prioritaire,TOT,Total,63200,3814782,,,,81786
2021-05-09,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,37,,,,
2021-05-09,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,83,,,,
2021-05-09,Groupe d'âge 2,GR2_12_17,12 à 17 ans,437,6459,,,,
2021-05-09,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4941,220864,,,,
2021-05-09,Groupe d'âge 2,GR2_30_49,30 à 49 ans,29956,734286,,,,
2021-05-09,Groupe d'âge 2,GR2_50_69,50 à 69 ans,27045,1716533,,,,
2021-05-09,Groupe d'âge 2,GR2_70_79,70 à 79 ans,648,723904,,,,
2021-05-09,Groupe d'âge 2,GR2_80_,80 ans et plus,173,412616,,,,
2021-05-09,Groupe d'âge 2,TOT,Total,63200,3814782,,,,81786
2021-05-09,Groupe d'âge 2,GR2_12_,12 ans et +,63200,3814662,,,,
2021-05-09,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,37,,,,
2021-05-09,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,83,,,,
2021-05-09,Groupe d'âge 3,GR3_12_17,12 à 17 ans,437,6459,,,,
2021-05-09,Groupe d'âge 3,GR3_18_59,18 à 59 ans,56734,1678867,,,,
2021-05-09,Groupe d'âge 3,GR3_60_69,60 à 69 ans,5208,992816,,,,
2021-05-09,Groupe d'âge 3,GR3_70_79,70 à 79 ans,648,723904,,,,
2021-05-09,Groupe d'âge 3,GR3_80_,80 ans et +,173,412616,,,,
2021-05-09,Groupe d'âge 3,TOT,Total,63200,3814782,,,,81786
2021-05-09,Groupe d'âge 3,GR3_18_,18 ans et +,62763,3808203,,,,
2021-05-09,Groupe d'âge 3,GR3_60_,60 ans et +,6029,2129336,,,,
2021-05-10,Région,RSS00,Inconnue,22,2347,,,,
2021-05-10,Région,RSS01,01 - Bas-Saint-Laurent,1084,97194,,,,
2021-05-10,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,893,138501,,,,
2021-05-10,Région,RSS03,03 - Capitale-Nationale,2375,363901,,,,
2021-05-10,Région,RSS04,04 - Mauricie et Centre-du-Québec,690,249335,,,,
2021-05-10,Région,RSS05,05 - Estrie,3174,235778,,,,
2021-05-10,Région,RSS06,06 - Montréal,17336,802999,,,,
2021-05-10,Région,RSS07,07 - Outaouais,3281,185291,,,,
2021-05-10,Région,RSS08,08 - Abitibi-Témiscamingue,2052,63282,,,,
2021-05-10,Région,RSS09,09 - Côte-Nord,1524,54114,,,,
2021-05-10,Région,RSS10,10 - Nord-du-Québec,207,9415,,,,
2021-05-10,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,221,56885,,,,
2021-05-10,Région,RSS12,12 - Chaudière-Appalaches,3647,207369,,,,
2021-05-10,Région,RSS13,13 - Laval,3005,186561,,,,
2021-05-10,Région,RSS14,14 - Lanaudière,5961,252253,,,,
2021-05-10,Région,RSS15,15 - Laurentides,3762,295955,,,,
2021-05-10,Région,RSS16,16 - Montérégie,13524,650434,,,,
2021-05-10,Région,RSS17,17 - Nunavik,4,6670,,,,
2021-05-10,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,33,17216,,,,
2021-05-10,Région,RSS98,Hors Québec,32,2109,,,,
2021-05-10,Région,RSS99,Ensemble du Québec,62827,3877609,,,,83075
2021-05-10,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,11,315,,,,
2021-05-10,Groupe d'âge 1,GR1_16_59,16 à 59 ans,55441,1740583,,,,
2021-05-10,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3862,996678,,,,
2021-05-10,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1438,725342,,,,
2021-05-10,Groupe d'âge 1,GR1_80_,80 ans et plus,2075,414691,,,,
2021-05-10,Groupe d'âge 1,TOT,Total,62827,3877609,,,,83075
2021-05-10,Sexe,FEM,Féminin,32089,2167066,,,,
2021-05-10,Sexe,INC,Inconnu,9,567,,,,
2021-05-10,Sexe,MASC,Masculin,30729,1709976,,,,
2021-05-10,Sexe,TOT,Total,62827,3877609,,,,83075
2021-05-10,Groupe prioritaire,GRP-Autres,Autres raisons,47197,2548521,,,,
2021-05-10,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,140,70103,,,,
2021-05-10,Groupe prioritaire,GRP-MC,Maladie chronique,7634,616306,,,,
2021-05-10,Groupe prioritaire,GRP-RPA,Résident en RPA,1731,150533,,,,
2021-05-10,Groupe prioritaire,GRP-TS,Travailleur de la santé,6125,492146,,,,
2021-05-10,Groupe prioritaire,TOT,Total,62827,3877609,,,,83075
2021-05-10,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,3,40,,,,
2021-05-10,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,83,,,,
2021-05-10,Groupe d'âge 2,GR2_12_17,12 à 17 ans,260,6719,,,,
2021-05-10,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4632,225496,,,,
2021-05-10,Groupe d'âge 2,GR2_30_49,30 à 49 ans,33105,767391,,,,
2021-05-10,Groupe d'âge 2,GR2_50_69,50 à 69 ans,21314,1737847,,,,
2021-05-10,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1438,725342,,,,
2021-05-10,Groupe d'âge 2,GR2_80_,80 ans et plus,2075,414691,,,,
2021-05-10,Groupe d'âge 2,TOT,Total,62827,3877609,,,,83075
2021-05-10,Groupe d'âge 2,GR2_12_,12 ans et +,62824,3877486,,,,
2021-05-10,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,3,40,,,,
2021-05-10,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,83,,,,
2021-05-10,Groupe d'âge 3,GR3_12_17,12 à 17 ans,260,6719,,,,
2021-05-10,Groupe d'âge 3,GR3_18_59,18 à 59 ans,55189,1734056,,,,
2021-05-10,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3862,996678,,,,
2021-05-10,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1438,725342,,,,
2021-05-10,Groupe d'âge 3,GR3_80_,80 ans et +,2075,414691,,,,
2021-05-10,Groupe d'âge 3,TOT,Total,62827,3877609,,,,83075
2021-05-10,Groupe d'âge 3,GR3_18_,18 ans et +,62564,3870767,,,,
2021-05-10,Groupe d'âge 3,GR3_60_,60 ans et +,7375,2136711,,,,
2021-05-11,Région,RSS00,Inconnue,29,2376,,,,
2021-05-11,Région,RSS01,01 - Bas-Saint-Laurent,960,98154,,,,
2021-05-11,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1444,139945,,,,
2021-05-11,Région,RSS03,03 - Capitale-Nationale,7103,371004,,,,
2021-05-11,Région,RSS04,04 - Mauricie et Centre-du-Québec,2865,252200,,,,
2021-05-11,Région,RSS05,05 - Estrie,6400,242178,,,,
2021-05-11,Région,RSS06,06 - Montréal,17578,820577,,,,
2021-05-11,Région,RSS07,07 - Outaouais,4287,189578,,,,
2021-05-11,Région,RSS08,08 - Abitibi-Témiscamingue,501,63783,,,,
2021-05-11,Région,RSS09,09 - Côte-Nord,1747,55861,,,,
2021-05-11,Région,RSS10,10 - Nord-du-Québec,269,9684,,,,
2021-05-11,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,888,57773,,,,
2021-05-11,Région,RSS12,12 - Chaudière-Appalaches,4547,211916,,,,
2021-05-11,Région,RSS13,13 - Laval,3144,189705,,,,
2021-05-11,Région,RSS14,14 - Lanaudière,5336,257589,,,,
2021-05-11,Région,RSS15,15 - Laurentides,2390,298345,,,,
2021-05-11,Région,RSS16,16 - Montérégie,16285,666719,,,,
2021-05-11,Région,RSS17,17 - Nunavik,52,6722,,,,
2021-05-11,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,64,17280,,,,
2021-05-11,Région,RSS98,Hors Québec,50,2159,,,,
2021-05-11,Région,RSS99,Ensemble du Québec,75939,3953548,,,,84692
2021-05-11,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,20,335,,,,
2021-05-11,Groupe d'âge 1,GR1_16_59,16 à 59 ans,66962,1807545,,,,
2021-05-11,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4528,1001206,,,,
2021-05-11,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1959,727301,,,,
2021-05-11,Groupe d'âge 1,GR1_80_,80 ans et plus,2470,417161,,,,
2021-05-11,Groupe d'âge 1,TOT,Total,75939,3953548,,,,84692
2021-05-11,Sexe,FEM,Féminin,37477,2204543,,,,
2021-05-11,Sexe,INC,Inconnu,20,587,,,,
2021-05-11,Sexe,MASC,Masculin,38442,1748418,,,,
2021-05-11,Sexe,TOT,Total,75939,3953548,,,,84692
2021-05-11,Groupe prioritaire,GRP-Autres,Autres raisons,60283,2608804,,,,
2021-05-11,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,267,70370,,,,
2021-05-11,Groupe prioritaire,GRP-MC,Maladie chronique,8507,624813,,,,
2021-05-11,Groupe prioritaire,GRP-RPA,Résident en RPA,1852,152385,,,,
2021-05-11,Groupe prioritaire,GRP-TS,Travailleur de la santé,5030,497176,,,,
2021-05-11,Groupe prioritaire,TOT,Total,75939,3953548,,,,84692
2021-05-11,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,41,,,,
2021-05-11,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,83,,,,
2021-05-11,Groupe d'âge 2,GR2_12_17,12 à 17 ans,347,7066,,,,
2021-05-11,Groupe d'âge 2,GR2_18_29,18 à 29 ans,5720,231216,,,,
2021-05-11,Groupe d'âge 2,GR2_30_49,30 à 49 ans,40955,808346,,,,
2021-05-11,Groupe d'âge 2,GR2_50_69,50 à 69 ans,24487,1762334,,,,
2021-05-11,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1959,727301,,,,
2021-05-11,Groupe d'âge 2,GR2_80_,80 ans et plus,2470,417161,,,,
2021-05-11,Groupe d'âge 2,TOT,Total,75939,3953548,,,,84692
2021-05-11,Groupe d'âge 2,GR2_12_,12 ans et +,75938,3953424,,,,
2021-05-11,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,41,,,,
2021-05-11,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,83,,,,
2021-05-11,Groupe d'âge 3,GR3_12_17,12 à 17 ans,347,7066,,,,
2021-05-11,Groupe d'âge 3,GR3_18_59,18 à 59 ans,66634,1800690,,,,
2021-05-11,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4528,1001206,,,,
2021-05-11,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1959,727301,,,,
2021-05-11,Groupe d'âge 3,GR3_80_,80 ans et +,2470,417161,,,,
2021-05-11,Groupe d'âge 3,TOT,Total,75939,3953548,,,,84692
2021-05-11,Groupe d'âge 3,GR3_18_,18 ans et +,75591,3946358,,,,
2021-05-11,Groupe d'âge 3,GR3_60_,60 ans et +,8957,2145668,,,,
2021-05-12,Région,RSS00,Inconnue,30,2406,,,,
2021-05-12,Région,RSS01,01 - Bas-Saint-Laurent,3723,101877,,,,
2021-05-12,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1620,141565,,,,
2021-05-12,Région,RSS03,03 - Capitale-Nationale,9430,380434,,,,
2021-05-12,Région,RSS04,04 - Mauricie et Centre-du-Québec,9322,261522,,,,
2021-05-12,Région,RSS05,05 - Estrie,6599,248777,,,,
2021-05-12,Région,RSS06,06 - Montréal,20525,841102,,,,
2021-05-12,Région,RSS07,07 - Outaouais,4647,194225,,,,
2021-05-12,Région,RSS08,08 - Abitibi-Témiscamingue,1598,65381,,,,
2021-05-12,Région,RSS09,09 - Côte-Nord,2624,58485,,,,
2021-05-12,Région,RSS10,10 - Nord-du-Québec,404,10088,,,,
2021-05-12,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,2368,60141,,,,
2021-05-12,Région,RSS12,12 - Chaudière-Appalaches,4855,216771,,,,
2021-05-12,Région,RSS13,13 - Laval,4625,194330,,,,
2021-05-12,Région,RSS14,14 - Lanaudière,6767,264356,,,,
2021-05-12,Région,RSS15,15 - Laurentides,3312,301657,,,,
2021-05-12,Région,RSS16,16 - Montérégie,14358,681077,,,,
2021-05-12,Région,RSS17,17 - Nunavik,52,6774,,,,
2021-05-12,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,36,17316,,,,
2021-05-12,Région,RSS98,Hors Québec,52,2211,,,,
2021-05-12,Région,RSS99,Ensemble du Québec,96947,4050495,,,,86938
2021-05-12,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,14,349,,,,
2021-05-12,Groupe d'âge 1,GR1_16_59,16 à 59 ans,82149,1889694,,,,
2021-05-12,Groupe d'âge 1,GR1_60_69,60 à 69 ans,9002,1010208,,,,
2021-05-12,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3088,730389,,,,
2021-05-12,Groupe d'âge 1,GR1_80_,80 ans et plus,2694,419855,,,,
2021-05-12,Groupe d'âge 1,TOT,Total,96947,4050495,,,,86938
2021-05-12,Sexe,FEM,Féminin,49083,2253626,,,,
2021-05-12,Sexe,INC,Inconnu,17,604,,,,
2021-05-12,Sexe,MASC,Masculin,47847,1796265,,,,
2021-05-12,Sexe,TOT,Total,96947,4050495,,,,86938
2021-05-12,Groupe prioritaire,GRP-Autres,Autres raisons,75212,2684016,,,,
2021-05-12,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,136,70506,,,,
2021-05-12,Groupe prioritaire,GRP-MC,Maladie chronique,10192,635005,,,,
2021-05-12,Groupe prioritaire,GRP-RPA,Résident en RPA,2398,154783,,,,
2021-05-12,Groupe prioritaire,GRP-TS,Travailleur de la santé,9009,506185,,,,
2021-05-12,Groupe prioritaire,TOT,Total,96947,4050495,,,,86938
2021-05-12,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,4,45,,,,
2021-05-12,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,84,,,,
2021-05-12,Groupe d'âge 2,GR2_12_17,12 à 17 ans,332,7398,,,,
2021-05-12,Groupe d'âge 2,GR2_18_29,18 à 29 ans,11100,242316,,,,
2021-05-12,Groupe d'âge 2,GR2_30_49,30 à 49 ans,49292,857638,,,,
2021-05-12,Groupe d'âge 2,GR2_50_69,50 à 69 ans,30436,1792770,,,,
2021-05-12,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3088,730389,,,,
2021-05-12,Groupe d'âge 2,GR2_80_,80 ans et plus,2694,419855,,,,
2021-05-12,Groupe d'âge 2,TOT,Total,96947,4050495,,,,86938
2021-05-12,Groupe d'âge 2,GR2_12_,12 ans et +,96942,4050366,,,,
2021-05-12,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,4,45,,,,
2021-05-12,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,84,,,,
2021-05-12,Groupe d'âge 3,GR3_12_17,12 à 17 ans,332,7398,,,,
2021-05-12,Groupe d'âge 3,GR3_18_59,18 à 59 ans,81826,1882516,,,,
2021-05-12,Groupe d'âge 3,GR3_60_69,60 à 69 ans,9002,1010208,,,,
2021-05-12,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3088,730389,,,,
2021-05-12,Groupe d'âge 3,GR3_80_,80 ans et +,2694,419855,,,,
2021-05-12,Groupe d'âge 3,TOT,Total,96947,4050495,,,,86938
2021-05-12,Groupe d'âge 3,GR3_18_,18 ans et +,96610,4042968,,,,
2021-05-12,Groupe d'âge 3,GR3_60_,60 ans et +,14784,2160452,,,,
2021-05-13,Région,RSS00,Inconnue,31,2437,,,,
2021-05-13,Région,RSS01,01 - Bas-Saint-Laurent,4189,106066,,,,
2021-05-13,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,2992,144557,,,,
2021-05-13,Région,RSS03,03 - Capitale-Nationale,9630,390064,,,,
2021-05-13,Région,RSS04,04 - Mauricie et Centre-du-Québec,10051,271573,,,,
2021-05-13,Région,RSS05,05 - Estrie,6630,255407,,,,
2021-05-13,Région,RSS06,06 - Montréal,22090,863192,,,,
2021-05-13,Région,RSS07,07 - Outaouais,4257,198482,,,,
2021-05-13,Région,RSS08,08 - Abitibi-Témiscamingue,1586,66967,,,,
2021-05-13,Région,RSS09,09 - Côte-Nord,3331,61816,,,,
2021-05-13,Région,RSS10,10 - Nord-du-Québec,560,10648,,,,
2021-05-13,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,2721,62862,,,,
2021-05-13,Région,RSS12,12 - Chaudière-Appalaches,5319,222090,,,,
2021-05-13,Région,RSS13,13 - Laval,5025,199355,,,,
2021-05-13,Région,RSS14,14 - Lanaudière,5428,269784,,,,
2021-05-13,Région,RSS15,15 - Laurentides,11405,313062,,,,
2021-05-13,Région,RSS16,16 - Montérégie,19188,700265,,,,
2021-05-13,Région,RSS17,17 - Nunavik,30,6804,,,,
2021-05-13,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,69,17385,,,,
2021-05-13,Région,RSS98,Hors Québec,94,2305,,,,
2021-05-13,Région,RSS99,Ensemble du Québec,114626,4165121,,,,88507
2021-05-13,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,22,371,,,,
2021-05-13,Groupe d'âge 1,GR1_16_59,16 à 59 ans,100146,1989840,,,,
2021-05-13,Groupe d'âge 1,GR1_60_69,60 à 69 ans,8729,1018937,,,,
2021-05-13,Groupe d'âge 1,GR1_70_79,70 à 79 ans,2481,732870,,,,
