Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-08-15,Groupe d'âge 3,TOT,Total,36483,11841109,,,,46410
2021-08-15,Groupe d'âge 3,GR3_18_,18 ans et +,27846,11106460,,,,
2021-08-15,Groupe d'âge 3,GR3_60_,60 ans et +,2654,4317710,,,,
2021-08-16,Région,RSS00,Inconnue,11,3859,,,,
2021-08-16,Région,RSS01,01 - Bas-Saint-Laurent,1418,294551,,,,
2021-08-16,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,532,413369,,,,
2021-08-16,Région,RSS03,03 - Capitale-Nationale,2744,1121992,,,,
2021-08-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,1765,738775,,,,
2021-08-16,Région,RSS05,05 - Estrie,2459,706008,,,,
2021-08-16,Région,RSS06,06 - Montréal,10124,2602518,,,,
2021-08-16,Région,RSS07,07 - Outaouais,1244,529768,,,,
2021-08-16,Région,RSS08,08 - Abitibi-Témiscamingue,1051,201031,,,,
2021-08-16,Région,RSS09,09 - Côte-Nord,201,125539,,,,
2021-08-16,Région,RSS10,10 - Nord-du-Québec,10,17368,,,,
2021-08-16,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,175,146120,,,,
2021-08-16,Région,RSS12,12 - Chaudière-Appalaches,2117,617036,,,,
2021-08-16,Région,RSS13,13 - Laval,2818,583805,,,,
2021-08-16,Région,RSS14,14 - Lanaudière,3136,749512,,,,
2021-08-16,Région,RSS15,15 - Laurentides,4160,908614,,,,
2021-08-16,Région,RSS16,16 - Montérégie,8906,2082515,,,,
2021-08-16,Région,RSS17,17 - Nunavik,31,10011,,,,
2021-08-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,30,23433,,,,
2021-08-16,Région,RSS98,Hors Québec,42,8259,,,,
2021-08-16,Région,RSS99,Ensemble du Québec,42974,11884083,,,,45309
2021-08-16,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7790,511553,,,,
2021-08-16,Groupe d'âge 1,GR1_16_59,16 à 59 ans,31752,7051388,,,,
2021-08-16,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2384,2094922,,,,
2021-08-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,755,1453383,,,,
2021-08-16,Groupe d'âge 1,GR1_80_,80 ans et plus,293,772837,,,,
2021-08-16,Groupe d'âge 1,TOT,Total,42974,11884083,,,,45309
2021-08-16,Sexe,FEM,Féminin,20372,6154209,,,,
2021-08-16,Sexe,INC,Inconnu,8,2413,,,,
2021-08-16,Sexe,MASC,Masculin,22594,5727461,,,,
2021-08-16,Sexe,TOT,Total,42974,11884083,,,,45309
2021-08-16,Groupe prioritaire,GRP-Autres,Autres raisons,39628,9402414,,,,
2021-08-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,25,78635,,,,
2021-08-16,Groupe prioritaire,GRP-MC,Maladie chronique,2392,1416564,,,,
2021-08-16,Groupe prioritaire,GRP-RPA,Résident en RPA,71,277313,,,,
2021-08-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,858,709157,,,,
2021-08-16,Groupe prioritaire,TOT,Total,42974,11884083,,,,45309
2021-08-16,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,128,,,,
2021-08-16,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,218,,,,
2021-08-16,Groupe d'âge 2,GR2_12_17,12 à 17 ans,11169,745472,,,,
2021-08-16,Groupe d'âge 2,GR2_18_29,18 à 29 ans,10788,1576760,,,,
2021-08-16,Groupe d'âge 2,GR2_30_49,30 à 49 ans,13273,3315391,,,,
2021-08-16,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6696,4019894,,,,
2021-08-16,Groupe d'âge 2,GR2_70_79,70 à 79 ans,755,1453383,,,,
2021-08-16,Groupe d'âge 2,GR2_80_,80 ans et plus,293,772837,,,,
2021-08-16,Groupe d'âge 2,TOT,Total,42974,11884083,,,,45309
2021-08-16,Groupe d'âge 2,GR2_12_,12 ans et +,42974,11883737,,,,
2021-08-16,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,128,,,,
2021-08-16,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,218,,,,
2021-08-16,Groupe d'âge 3,GR3_12_17,12 à 17 ans,11169,745472,,,,
2021-08-16,Groupe d'âge 3,GR3_18_59,18 à 59 ans,28373,6817123,,,,
2021-08-16,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2384,2094922,,,,
2021-08-16,Groupe d'âge 3,GR3_70_79,70 à 79 ans,755,1453383,,,,
2021-08-16,Groupe d'âge 3,GR3_80_,80 ans et +,293,772837,,,,
2021-08-16,Groupe d'âge 3,TOT,Total,42974,11884083,,,,45309
2021-08-16,Groupe d'âge 3,GR3_18_,18 ans et +,31805,11138265,,,,
2021-08-16,Groupe d'âge 3,GR3_60_,60 ans et +,3432,4321142,,,,
2021-08-17,Région,RSS00,Inconnue,6,3865,,,,
2021-08-17,Région,RSS01,01 - Bas-Saint-Laurent,1320,295871,,,,
2021-08-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,369,413738,,,,
2021-08-17,Région,RSS03,03 - Capitale-Nationale,2714,1124706,,,,
2021-08-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,2459,741234,,,,
2021-08-17,Région,RSS05,05 - Estrie,2438,708446,,,,
2021-08-17,Région,RSS06,06 - Montréal,9330,2611848,,,,
2021-08-17,Région,RSS07,07 - Outaouais,1808,531576,,,,
2021-08-17,Région,RSS08,08 - Abitibi-Témiscamingue,641,201672,,,,
2021-08-17,Région,RSS09,09 - Côte-Nord,129,125668,,,,
2021-08-17,Région,RSS10,10 - Nord-du-Québec,10,17378,,,,
2021-08-17,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,196,146316,,,,
2021-08-17,Région,RSS12,12 - Chaudière-Appalaches,1619,618655,,,,
2021-08-17,Région,RSS13,13 - Laval,2867,586672,,,,
2021-08-17,Région,RSS14,14 - Lanaudière,3074,752586,,,,
2021-08-17,Région,RSS15,15 - Laurentides,4237,912851,,,,
2021-08-17,Région,RSS16,16 - Montérégie,8849,2091364,,,,
2021-08-17,Région,RSS17,17 - Nunavik,58,10069,,,,
2021-08-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,41,23474,,,,
2021-08-17,Région,RSS98,Hors Québec,33,8292,,,,
2021-08-17,Région,RSS99,Ensemble du Québec,42198,11926281,,,,43517
2021-08-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7432,518985,,,,
2021-08-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,31137,7082525,,,,
2021-08-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2510,2097432,,,,
2021-08-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,827,1454210,,,,
2021-08-17,Groupe d'âge 1,GR1_80_,80 ans et plus,292,773129,,,,
2021-08-17,Groupe d'âge 1,TOT,Total,42198,11926281,,,,43517
2021-08-17,Sexe,FEM,Féminin,19811,6174020,,,,
2021-08-17,Sexe,INC,Inconnu,5,2418,,,,
2021-08-17,Sexe,MASC,Masculin,22382,5749843,,,,
2021-08-17,Sexe,TOT,Total,42198,11926281,,,,43517
2021-08-17,Groupe prioritaire,GRP-Autres,Autres raisons,39031,9441445,,,,
2021-08-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,18,78653,,,,
2021-08-17,Groupe prioritaire,GRP-MC,Maladie chronique,2330,1418894,,,,
2021-08-17,Groupe prioritaire,GRP-RPA,Résident en RPA,52,277365,,,,
2021-08-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,767,709924,,,,
2021-08-17,Groupe prioritaire,TOT,Total,42198,11926281,,,,43517
2021-08-17,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,128,,,,
2021-08-17,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,219,,,,
2021-08-17,Groupe d'âge 2,GR2_12_17,12 à 17 ans,10606,756078,,,,
2021-08-17,Groupe d'âge 2,GR2_18_29,18 à 29 ans,10215,1586975,,,,
2021-08-17,Groupe d'âge 2,GR2_30_49,30 à 49 ans,13452,3328843,,,,
2021-08-17,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6805,4026699,,,,
2021-08-17,Groupe d'âge 2,GR2_70_79,70 à 79 ans,827,1454210,,,,
2021-08-17,Groupe d'âge 2,GR2_80_,80 ans et plus,292,773129,,,,
2021-08-17,Groupe d'âge 2,TOT,Total,42198,11926281,,,,43517
2021-08-17,Groupe d'âge 2,GR2_12_,12 ans et +,42197,11925934,,,,
2021-08-17,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,128,,,,
2021-08-17,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,219,,,,
2021-08-17,Groupe d'âge 3,GR3_12_17,12 à 17 ans,10606,756078,,,,
2021-08-17,Groupe d'âge 3,GR3_18_59,18 à 59 ans,27962,6845085,,,,
2021-08-17,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2510,2097432,,,,
2021-08-17,Groupe d'âge 3,GR3_70_79,70 à 79 ans,827,1454210,,,,
2021-08-17,Groupe d'âge 3,GR3_80_,80 ans et +,292,773129,,,,
2021-08-17,Groupe d'âge 3,TOT,Total,42198,11926281,,,,43517
2021-08-17,Groupe d'âge 3,GR3_18_,18 ans et +,31591,11169856,,,,
2021-08-17,Groupe d'âge 3,GR3_60_,60 ans et +,3629,4324771,,,,
2021-08-18,Région,RSS00,Inconnue,1,3866,,,,
2021-08-18,Région,RSS01,01 - Bas-Saint-Laurent,632,296503,,,,
2021-08-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1060,414798,,,,
2021-08-18,Région,RSS03,03 - Capitale-Nationale,3311,1128017,,,,
2021-08-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,3798,745032,,,,
2021-08-18,Région,RSS05,05 - Estrie,2414,710860,,,,
2021-08-18,Région,RSS06,06 - Montréal,9003,2620851,,,,
2021-08-18,Région,RSS07,07 - Outaouais,2555,534131,,,,
2021-08-18,Région,RSS08,08 - Abitibi-Témiscamingue,474,202146,,,,
2021-08-18,Région,RSS09,09 - Côte-Nord,177,125845,,,,
2021-08-18,Région,RSS10,10 - Nord-du-Québec,115,17493,,,,
2021-08-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,161,146477,,,,
2021-08-18,Région,RSS12,12 - Chaudière-Appalaches,2010,620665,,,,
2021-08-18,Région,RSS13,13 - Laval,2726,589398,,,,
2021-08-18,Région,RSS14,14 - Lanaudière,2564,755150,,,,
2021-08-18,Région,RSS15,15 - Laurentides,4273,917124,,,,
2021-08-18,Région,RSS16,16 - Montérégie,7782,2099146,,,,
2021-08-18,Région,RSS17,17 - Nunavik,73,10142,,,,
2021-08-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,56,23530,,,,
2021-08-18,Région,RSS98,Hors Québec,50,8342,,,,
2021-08-18,Région,RSS99,Ensemble du Québec,43235,11969516,,,,41685
2021-08-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7568,526553,,,,
2021-08-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,31146,7113671,,,,
2021-08-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3171,2100603,,,,
2021-08-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,959,1455169,,,,
2021-08-18,Groupe d'âge 1,GR1_80_,80 ans et plus,391,773520,,,,
2021-08-18,Groupe d'âge 1,TOT,Total,43235,11969516,,,,41685
2021-08-18,Sexe,FEM,Féminin,20492,6194512,,,,
2021-08-18,Sexe,INC,Inconnu,8,2426,,,,
2021-08-18,Sexe,MASC,Masculin,22735,5772578,,,,
2021-08-18,Sexe,TOT,Total,43235,11969516,,,,41685
2021-08-18,Groupe prioritaire,GRP-Autres,Autres raisons,39706,9481151,,,,
2021-08-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,76,78729,,,,
2021-08-18,Groupe prioritaire,GRP-MC,Maladie chronique,2444,1421338,,,,
2021-08-18,Groupe prioritaire,GRP-RPA,Résident en RPA,102,277467,,,,
2021-08-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,907,710831,,,,
2021-08-18,Groupe prioritaire,TOT,Total,43235,11969516,,,,41685
2021-08-18,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,129,,,,
2021-08-18,Groupe d'âge 2,GR2_05_11,5 à 11 ans,2,221,,,,
2021-08-18,Groupe d'âge 2,GR2_12_17,12 à 17 ans,10754,766832,,,,
2021-08-18,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9896,1596871,,,,
2021-08-18,Groupe d'âge 2,GR2_30_49,30 à 49 ans,13326,3342169,,,,
2021-08-18,Groupe d'âge 2,GR2_50_69,50 à 69 ans,7906,4034605,,,,
2021-08-18,Groupe d'âge 2,GR2_70_79,70 à 79 ans,959,1455169,,,,
2021-08-18,Groupe d'âge 2,GR2_80_,80 ans et plus,391,773520,,,,
2021-08-18,Groupe d'âge 2,TOT,Total,43235,11969516,,,,41685
2021-08-18,Groupe d'âge 2,GR2_12_,12 ans et +,43232,11969166,,,,
2021-08-18,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,129,,,,
2021-08-18,Groupe d'âge 3,GR3_05_11,5 à 11 ans,2,221,,,,
2021-08-18,Groupe d'âge 3,GR3_12_17,12 à 17 ans,10754,766832,,,,
2021-08-18,Groupe d'âge 3,GR3_18_59,18 à 59 ans,27957,6873042,,,,
2021-08-18,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3171,2100603,,,,
2021-08-18,Groupe d'âge 3,GR3_70_79,70 à 79 ans,959,1455169,,,,
2021-08-18,Groupe d'âge 3,GR3_80_,80 ans et +,391,773520,,,,
2021-08-18,Groupe d'âge 3,TOT,Total,43235,11969516,,,,41685
2021-08-18,Groupe d'âge 3,GR3_18_,18 ans et +,32478,11202334,,,,
2021-08-18,Groupe d'âge 3,GR3_60_,60 ans et +,4521,4329292,,,,
2021-08-19,Région,RSS00,Inconnue,5,3871,,,,
2021-08-19,Région,RSS01,01 - Bas-Saint-Laurent,679,297182,,,,
2021-08-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,291,415089,,,,
2021-08-19,Région,RSS03,03 - Capitale-Nationale,2703,1130720,,,,
2021-08-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,3326,748358,,,,
2021-08-19,Région,RSS05,05 - Estrie,3104,713964,,,,
2021-08-19,Région,RSS06,06 - Montréal,8360,2629211,,,,
2021-08-19,Région,RSS07,07 - Outaouais,2145,536276,,,,
2021-08-19,Région,RSS08,08 - Abitibi-Témiscamingue,1302,203448,,,,
2021-08-19,Région,RSS09,09 - Côte-Nord,730,126575,,,,
2021-08-19,Région,RSS10,10 - Nord-du-Québec,39,17532,,,,
2021-08-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,169,146646,,,,
2021-08-19,Région,RSS12,12 - Chaudière-Appalaches,2368,623033,,,,
2021-08-19,Région,RSS13,13 - Laval,2580,591978,,,,
2021-08-19,Région,RSS14,14 - Lanaudière,2709,757859,,,,
2021-08-19,Région,RSS15,15 - Laurentides,3584,920708,,,,
2021-08-19,Région,RSS16,16 - Montérégie,6513,2105659,,,,
2021-08-19,Région,RSS17,17 - Nunavik,86,10228,,,,
2021-08-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,72,23602,,,,
2021-08-19,Région,RSS98,Hors Québec,40,8382,,,,
2021-08-19,Région,RSS99,Ensemble du Québec,40805,12010321,,,,40321
2021-08-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7021,533574,,,,
2021-08-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,29621,7143292,,,,
2021-08-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2917,2103520,,,,
2021-08-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,925,1456094,,,,
2021-08-19,Groupe d'âge 1,GR1_80_,80 ans et plus,321,773841,,,,
2021-08-19,Groupe d'âge 1,TOT,Total,40805,12010321,,,,40321
2021-08-19,Sexe,FEM,Féminin,19302,6213814,,,,
2021-08-19,Sexe,INC,Inconnu,6,2432,,,,
2021-08-19,Sexe,MASC,Masculin,21497,5794075,,,,
2021-08-19,Sexe,TOT,Total,40805,12010321,,,,40321
2021-08-19,Groupe prioritaire,GRP-Autres,Autres raisons,37137,9518288,,,,
2021-08-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,37,78766,,,,
2021-08-19,Groupe prioritaire,GRP-MC,Maladie chronique,2607,1423945,,,,
2021-08-19,Groupe prioritaire,GRP-RPA,Résident en RPA,52,277519,,,,
2021-08-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,972,711803,,,,
2021-08-19,Groupe prioritaire,TOT,Total,40805,12010321,,,,40321
2021-08-19,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,131,,,,
2021-08-19,Groupe d'âge 2,GR2_05_11,5 à 11 ans,4,225,,,,
2021-08-19,Groupe d'âge 2,GR2_12_17,12 à 17 ans,9963,776795,,,,
2021-08-19,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9255,1606126,,,,
2021-08-19,Groupe d'âge 2,GR2_30_49,30 à 49 ans,13068,3355237,,,,
2021-08-19,Groupe d'âge 2,GR2_50_69,50 à 69 ans,7267,4041872,,,,
2021-08-19,Groupe d'âge 2,GR2_70_79,70 à 79 ans,925,1456094,,,,
2021-08-19,Groupe d'âge 2,GR2_80_,80 ans et plus,321,773841,,,,
2021-08-19,Groupe d'âge 2,TOT,Total,40805,12010321,,,,40321
2021-08-19,Groupe d'âge 2,GR2_12_,12 ans et +,40799,12009965,,,,
2021-08-19,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,2,131,,,,
2021-08-19,Groupe d'âge 3,GR3_05_11,5 à 11 ans,4,225,,,,
2021-08-19,Groupe d'âge 3,GR3_12_17,12 à 17 ans,9963,776795,,,,
2021-08-19,Groupe d'âge 3,GR3_18_59,18 à 59 ans,26673,6899715,,,,
2021-08-19,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2917,2103520,,,,
2021-08-19,Groupe d'âge 3,GR3_70_79,70 à 79 ans,925,1456094,,,,
2021-08-19,Groupe d'âge 3,GR3_80_,80 ans et +,321,773841,,,,
2021-08-19,Groupe d'âge 3,TOT,Total,40805,12010321,,,,40321
2021-08-19,Groupe d'âge 3,GR3_18_,18 ans et +,30836,11233170,,,,
2021-08-19,Groupe d'âge 3,GR3_60_,60 ans et +,4163,4333455,,,,
2021-08-20,Région,RSS00,Inconnue,4,3875,,,,
2021-08-20,Région,RSS01,01 - Bas-Saint-Laurent,493,297675,,,,
2021-08-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1606,416695,,,,
2021-08-20,Région,RSS03,03 - Capitale-Nationale,2865,1133585,,,,
2021-08-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,2758,751116,,,,
2021-08-20,Région,RSS05,05 - Estrie,3069,717033,,,,
2021-08-20,Région,RSS06,06 - Montréal,10922,2640133,,,,
2021-08-20,Région,RSS07,07 - Outaouais,1878,538154,,,,
2021-08-20,Région,RSS08,08 - Abitibi-Témiscamingue,1412,204860,,,,
2021-08-20,Région,RSS09,09 - Côte-Nord,431,127006,,,,
2021-08-20,Région,RSS10,10 - Nord-du-Québec,50,17582,,,,
2021-08-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,160,146806,,,,
2021-08-20,Région,RSS12,12 - Chaudière-Appalaches,3081,626114,,,,
2021-08-20,Région,RSS13,13 - Laval,2713,594691,,,,
2021-08-20,Région,RSS14,14 - Lanaudière,3110,760969,,,,
2021-08-20,Région,RSS15,15 - Laurentides,3546,924254,,,,
2021-08-20,Région,RSS16,16 - Montérégie,9073,2114732,,,,
2021-08-20,Région,RSS17,17 - Nunavik,41,10269,,,,
2021-08-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,52,23654,,,,
2021-08-20,Région,RSS98,Hors Québec,34,8416,,,,
2021-08-20,Région,RSS99,Ensemble du Québec,47298,12057619,,,,38742
2021-08-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7347,540921,,,,
2021-08-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,35806,7179098,,,,
2021-08-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2958,2106478,,,,
2021-08-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,889,1456983,,,,
2021-08-20,Groupe d'âge 1,GR1_80_,80 ans et plus,298,774139,,,,
2021-08-20,Groupe d'âge 1,TOT,Total,47298,12057619,,,,38742
2021-08-20,Sexe,FEM,Féminin,21789,6235603,,,,
2021-08-20,Sexe,INC,Inconnu,27,2459,,,,
2021-08-20,Sexe,MASC,Masculin,25482,5819557,,,,
2021-08-20,Sexe,TOT,Total,47298,12057619,,,,38742
2021-08-20,Groupe prioritaire,GRP-Autres,Autres raisons,43470,9561758,,,,
2021-08-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,56,78822,,,,
2021-08-20,Groupe prioritaire,GRP-MC,Maladie chronique,2782,1426727,,,,
2021-08-20,Groupe prioritaire,GRP-RPA,Résident en RPA,67,277586,,,,
2021-08-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,923,712726,,,,
2021-08-20,Groupe prioritaire,TOT,Total,47298,12057619,,,,38742
2021-08-20,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,133,,,,
2021-08-20,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,226,,,,
2021-08-20,Groupe d'âge 2,GR2_12_17,12 à 17 ans,10130,786925,,,,
2021-08-20,Groupe d'âge 2,GR2_18_29,18 à 29 ans,11089,1617215,,,,
2021-08-20,Groupe d'âge 2,GR2_30_49,30 à 49 ans,16348,3371585,,,,
2021-08-20,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8541,4050413,,,,
2021-08-20,Groupe d'âge 2,GR2_70_79,70 à 79 ans,889,1456983,,,,
2021-08-20,Groupe d'âge 2,GR2_80_,80 ans et plus,298,774139,,,,
2021-08-20,Groupe d'âge 2,TOT,Total,47298,12057619,,,,38742
2021-08-20,Groupe d'âge 2,GR2_12_,12 ans et +,47295,12057260,,,,
2021-08-20,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,2,133,,,,
2021-08-20,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,226,,,,
2021-08-20,Groupe d'âge 3,GR3_12_17,12 à 17 ans,10130,786925,,,,
2021-08-20,Groupe d'âge 3,GR3_18_59,18 à 59 ans,33020,6932735,,,,
2021-08-20,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2958,2106478,,,,
2021-08-20,Groupe d'âge 3,GR3_70_79,70 à 79 ans,889,1456983,,,,
2021-08-20,Groupe d'âge 3,GR3_80_,80 ans et +,298,774139,,,,
2021-08-20,Groupe d'âge 3,TOT,Total,47298,12057619,,,,38742
2021-08-20,Groupe d'âge 3,GR3_18_,18 ans et +,37165,11270335,,,,
2021-08-20,Groupe d'âge 3,GR3_60_,60 ans et +,4145,4337600,,,,
2021-08-21,Région,RSS00,Inconnue,3,3878,,,,
2021-08-21,Région,RSS01,01 - Bas-Saint-Laurent,647,298322,,,,
2021-08-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1658,418353,,,,
2021-08-21,Région,RSS03,03 - Capitale-Nationale,3783,1137368,,,,
2021-08-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,1782,752898,,,,
2021-08-21,Région,RSS05,05 - Estrie,2726,719759,,,,
2021-08-21,Région,RSS06,06 - Montréal,8880,2649013,,,,
2021-08-21,Région,RSS07,07 - Outaouais,2152,540306,,,,
2021-08-21,Région,RSS08,08 - Abitibi-Témiscamingue,863,205723,,,,
2021-08-21,Région,RSS09,09 - Côte-Nord,239,127245,,,,
2021-08-21,Région,RSS10,10 - Nord-du-Québec,50,17632,,,,
2021-08-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,28,146834,,,,
2021-08-21,Région,RSS12,12 - Chaudière-Appalaches,2067,628181,,,,
2021-08-21,Région,RSS13,13 - Laval,1768,596459,,,,
2021-08-21,Région,RSS14,14 - Lanaudière,2319,763288,,,,
2021-08-21,Région,RSS15,15 - Laurentides,3029,927283,,,,
2021-08-21,Région,RSS16,16 - Montérégie,6742,2121474,,,,
2021-08-21,Région,RSS17,17 - Nunavik,13,10282,,,,
2021-08-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,11,23665,,,,
2021-08-21,Région,RSS98,Hors Québec,45,8461,,,,
2021-08-21,Région,RSS99,Ensemble du Québec,38805,12096424,,,,36605
2021-08-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,5987,546908,,,,
2021-08-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,29890,7208988,,,,
2021-08-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2210,2108688,,,,
2021-08-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,537,1457520,,,,
2021-08-21,Groupe d'âge 1,GR1_80_,80 ans et plus,181,774320,,,,
2021-08-21,Groupe d'âge 1,TOT,Total,38805,12096424,,,,36605
2021-08-21,Sexe,FEM,Féminin,17596,6253199,,,,
2021-08-21,Sexe,INC,Inconnu,21,2480,,,,
2021-08-21,Sexe,MASC,Masculin,21188,5840745,,,,
2021-08-21,Sexe,TOT,Total,38805,12096424,,,,36605
2021-08-21,Groupe prioritaire,GRP-Autres,Autres raisons,36150,9597908,,,,
2021-08-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,14,78836,,,,
2021-08-21,Groupe prioritaire,GRP-MC,Maladie chronique,2034,1428761,,,,
2021-08-21,Groupe prioritaire,GRP-RPA,Résident en RPA,27,277613,,,,
2021-08-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,580,713306,,,,
2021-08-21,Groupe prioritaire,TOT,Total,38805,12096424,,,,36605
2021-08-21,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,133,,,,
2021-08-21,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,226,,,,
2021-08-21,Groupe d'âge 2,GR2_12_17,12 à 17 ans,8184,795109,,,,
2021-08-21,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9914,1627129,,,,
2021-08-21,Groupe d'âge 2,GR2_30_49,30 à 49 ans,13008,3384593,,,,
2021-08-21,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6981,4057394,,,,
2021-08-21,Groupe d'âge 2,GR2_70_79,70 à 79 ans,537,1457520,,,,
2021-08-21,Groupe d'âge 2,GR2_80_,80 ans et plus,181,774320,,,,
2021-08-21,Groupe d'âge 2,TOT,Total,38805,12096424,,,,36605
2021-08-21,Groupe d'âge 2,GR2_12_,12 ans et +,38805,12096065,,,,
2021-08-21,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,133,,,,
2021-08-21,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,226,,,,
2021-08-21,Groupe d'âge 3,GR3_12_17,12 à 17 ans,8184,795109,,,,
2021-08-21,Groupe d'âge 3,GR3_18_59,18 à 59 ans,27693,6960428,,,,
2021-08-21,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2210,2108688,,,,
2021-08-21,Groupe d'âge 3,GR3_70_79,70 à 79 ans,537,1457520,,,,
2021-08-21,Groupe d'âge 3,GR3_80_,80 ans et +,181,774320,,,,
2021-08-21,Groupe d'âge 3,TOT,Total,38805,12096424,,,,36605
2021-08-21,Groupe d'âge 3,GR3_18_,18 ans et +,30621,11300956,,,,
