Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n
2021-01-24,Région,RSS05,05 - Estrie,6,0,10455,4,6,10459,2.053065741,0.000197962,6,0,10371,1
2021-01-24,Région,RSS06,06 - Montréal,393,1,38884,21,394,38905,2.002613481,0.000726544,393,1,38589,14
2021-01-24,Région,RSS07,07 - Outaouais,2,0,7952,0,2,7952,1.943036714,0,2,0,7902,0
2021-01-24,Région,RSS08,08 - Abitibi-Témiscamingue,3,0,5223,0,3,5223,3.45799812,0,3,0,5188,0
2021-01-24,Région,RSS09,09 - Côte-Nord,96,0,5946,0,96,5946,6.458265139,0,96,0,5919,0
2021-01-24,Région,RSS10,10 - Nord-du-Québec,741,0,3159,0,741,3159,22.87643386,0,741,0,3151,0
2021-01-24,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,6120,0,0,6120,6.479175977,0,0,0,6089,0
2021-01-24,Région,RSS12,12 - Chaudière-Appalaches,7,0,11869,0,7,11869,2.706447632,0,7,0,11778,0
2021-01-24,Région,RSS13,13 - Laval,39,0,8614,2,39,8616,1.979007368,0.000463414,39,0,8541,2
2021-01-24,Région,RSS14,14 - Lanaudière,448,0,13833,2,448,13835,2.618931147,0.000380686,441,0,13759,2
2021-01-24,Région,RSS15,15 - Laurentides,23,0,14302,3,23,14305,2.243934254,0.000474907,23,0,14175,3
2021-01-24,Région,RSS16,16 - Montérégie,121,0,34534,12,121,34546,2.384223623,0.000834788,121,0,34273,12
2021-01-24,Région,RSS17,17 - Nunavik,1,0,378,0,1,378,3.028603477,0,1,0,378,0
2021-01-24,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,59,0,7602,0,59,7602,42.47846997,0,59,0,7596,0
2021-01-24,Région,RSS98,Hors Québec,0,0,189,1,0,190,16.52097902,0.087412587,0,0,189,1
2021-01-24,Région,RSS99,Ensemble du Québec,2051,2,223033,54,2053,223087,2.618212458,0.000497039,2044,2,221240,42
2021-01-24,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,25,0,0,25,0,0,0,0,0,0
2021-01-24,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1108,1,154086,38,1109,154124,3.238116447,0.00069989,1096,1,152678,33
2021-01-24,Groupe d'âge 1,GR1_60_69,60 à 69 ans,337,0,20500,5,337,20505,1.895831675,0.000357788,336,0,21195,4
2021-01-24,Groupe d'âge 1,GR1_70_79,70 à 79 ans,267,1,14558,8,268,14566,1.875372595,0.00065946,270,1,14219,5
2021-01-24,Groupe d'âge 1,GR1_80_,80 ans et plus,339,0,33864,3,339,33867,7.975324325,0,342,0,33148,0
2021-01-24,Groupe d'âge 1,TOT,Total,2051,2,223033,54,2053,223087,2.618212458,0.000497039,2044,2,221240,42
2021-01-24,Sexe,FEM,Féminin,1297,2,159008,27,1299,159035,,,,,,
2021-01-24,Sexe,INC,Inconnu,1,0,93,0,1,93,,,,,,
2021-01-24,Sexe,MASC,Masculin,753,0,63932,27,753,63959,,,,,,
2021-01-24,Sexe,TOT,Total,2051,2,223033,54,2053,223087,,,,,,
2021-01-24,Groupe prioritaire,GRP-Autres,Autres raisons,693,1,21661,4,694,21665,,,,,,
2021-01-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2,0,33307,6,2,33313,,,,,,
2021-01-24,Groupe prioritaire,GRP-MC,Maladie chronique,302,0,4914,0,302,4914,,,,,,
2021-01-24,Groupe prioritaire,GRP-RPA,Résident en RPA,316,0,9225,0,316,9225,,,,,,
2021-01-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,738,1,153926,44,739,153970,,,,,,
2021-01-24,Groupe prioritaire,TOT,Total,2051,2,223033,54,2053,223087,,,,,,
2021-01-25,Région,RSS00,Inconnue,210,1,8664,5,211,8669,35.07611934,0.0122444,210,0,8594,3
2021-01-25,Région,RSS01,01 - Bas-Saint-Laurent,271,0,4796,1,271,4797,2.375704139,0.000499833,268,0,4753,1
2021-01-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,7,0,8097,0,7,8097,2.863452599,0,7,0,8039,0
2021-01-25,Région,RSS03,03 - Capitale-Nationale,575,0,20053,2,575,20055,2.683091553,0.000270146,574,0,19864,2
2021-01-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,92,0,13518,2,92,13520,2.560690324,0.00038131,91,0,13431,2
2021-01-25,Région,RSS05,05 - Estrie,104,0,10559,4,104,10563,2.073257883,0.000197962,102,0,10473,1
2021-01-25,Région,RSS06,06 - Montréal,586,3,39470,24,589,39494,2.032972622,0.000830335,585,2,39174,16
2021-01-25,Région,RSS07,07 - Outaouais,5,0,7957,0,5,7957,1.944266173,0,5,0,7907,0
2021-01-25,Région,RSS08,08 - Abitibi-Témiscamingue,2,0,5225,0,2,5225,3.459331196,0,2,0,5190,0
2021-01-25,Région,RSS09,09 - Côte-Nord,232,0,6178,0,232,6178,6.711402073,0,232,0,6151,0
2021-01-25,Région,RSS10,10 - Nord-du-Québec,753,0,3912,0,753,3912,28.34325541,0,753,0,3904,0
2021-01-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,2,0,6122,0,2,6122,6.481304135,0,2,0,6091,0
2021-01-25,Région,RSS12,12 - Chaudière-Appalaches,54,0,11923,0,54,11923,2.718856205,0,54,0,11832,0
2021-01-25,Région,RSS13,13 - Laval,84,0,8698,2,84,8700,1.998470735,0.000463414,84,0,8625,2
2021-01-25,Région,RSS14,14 - Lanaudière,456,0,14289,2,456,14291,2.704585556,0.000380686,450,0,14209,2
2021-01-25,Région,RSS15,15 - Laurentides,90,0,14392,3,90,14395,2.258181456,0.000474907,90,0,14265,3
2021-01-25,Région,RSS16,16 - Montérégie,706,0,35240,12,706,35252,2.433058711,0.000834788,702,0,34975,12
2021-01-25,Région,RSS17,17 - Nunavik,31,0,409,0,31,409,3.276981011,0,31,0,409,0
2021-01-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,203,0,7805,0,203,7805,43.61368974,0,203,0,7799,0
2021-01-25,Région,RSS98,Hors Québec,0,0,189,1,0,190,16.52097902,0.087412587,0,0,189,1
2021-01-25,Région,RSS99,Ensemble du Québec,4463,4,227496,58,4467,227554,2.670815759,0.000520708,4445,2,225685,44
2021-01-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,25,0,0,25,0,0,0,0,0,0
2021-01-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2467,1,156553,39,2468,156592,3.28999316,0.00069989,2446,0,155124,33
2021-01-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,606,1,21106,6,607,21112,1.950752206,0.000357788,614,0,21809,4
2021-01-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,487,2,15045,10,489,15055,1.938285087,0.000923244,477,2,14696,7
2021-01-25,Groupe d'âge 1,GR1_80_,80 ans et plus,903,0,34767,3,903,34770,8.193786811,0,908,0,34056,0
2021-01-25,Groupe d'âge 1,TOT,Total,4463,4,227496,58,4467,227554,2.670815759,0.000520708,4445,2,225685,44
2021-01-25,Sexe,FEM,Féminin,2865,2,161873,29,2867,161902,,,,,,
2021-01-25,Sexe,INC,Inconnu,3,0,96,0,3,96,,,,,,
2021-01-25,Sexe,MASC,Masculin,1595,2,65527,29,1597,65556,,,,,,
2021-01-25,Sexe,TOT,Total,4463,4,227496,58,4467,227554,,,,,,
2021-01-25,Groupe prioritaire,GRP-Autres,Autres raisons,1282,3,22943,7,1285,22950,,,,,,
2021-01-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,126,0,33433,6,126,33439,,,,,,
2021-01-25,Groupe prioritaire,GRP-MC,Maladie chronique,383,0,5297,0,383,5297,,,,,,
2021-01-25,Groupe prioritaire,GRP-RPA,Résident en RPA,764,0,9989,0,764,9989,,,,,,
2021-01-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,1908,1,155834,45,1909,155879,,,,,,
2021-01-25,Groupe prioritaire,TOT,Total,4463,4,227496,58,4467,227554,,,,,,
2021-01-26,Région,RSS00,Inconnue,156,0,8820,5,156,8825,35.71282805,0.0163259,156,1,8750,4
2021-01-26,Région,RSS01,01 - Bas-Saint-Laurent,281,0,5077,1,281,5078,2.514157757,0.000499833,277,0,5030,1
2021-01-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,22,0,8119,0,22,8119,2.871288892,0,22,0,8061,0
2021-01-26,Région,RSS03,03 - Capitale-Nationale,620,1,20673,3,621,20676,2.766701786,0.000405219,619,1,20483,3
2021-01-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,40,0,13558,2,40,13560,2.568507189,0.00038131,41,0,13472,2
2021-01-26,Région,RSS05,05 - Estrie,127,0,10686,4,127,10690,2.098003156,0.000197962,125,0,10598,1
2021-01-26,Région,RSS06,06 - Montréal,724,21,40194,45,745,40239,2.070545302,0.00186825,724,20,39898,36
2021-01-26,Région,RSS07,07 - Outaouais,12,0,7969,0,12,7969,1.947216874,0,12,0,7919,0
2021-01-26,Région,RSS08,08 - Abitibi-Témiscamingue,103,0,5328,0,103,5328,3.527318052,0,102,0,5292,0
2021-01-26,Région,RSS09,09 - Côte-Nord,181,0,6359,0,181,6359,6.908892526,0,181,0,6332,0
2021-01-26,Région,RSS10,10 - Nord-du-Québec,444,0,4356,0,444,4356,31.56671991,0,444,0,4348,0
2021-01-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,3,0,6125,0,3,6125,6.484496371,0,3,0,6094,0
2021-01-26,Région,RSS12,12 - Chaudière-Appalaches,49,0,11972,0,49,11972,2.730115836,0,49,0,11881,0
2021-01-26,Région,RSS13,13 - Laval,82,0,8780,2,82,8782,2.017470689,0.000463414,82,0,8707,2
2021-01-26,Région,RSS14,14 - Lanaudière,57,2,14346,4,59,14350,2.715435115,0.000761373,57,2,14266,4
2021-01-26,Région,RSS15,15 - Laurentides,36,0,14428,3,36,14431,2.263880336,0.000474907,36,0,14301,3
2021-01-26,Région,RSS16,16 - Montérégie,759,0,35999,12,759,36011,2.485650345,0.000834788,756,0,35731,12
2021-01-26,Région,RSS17,17 - Nunavik,72,0,481,0,72,481,3.853857864,0,72,0,481,0
2021-01-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,277,0,8082,0,277,8082,45.16273348,0,277,0,8076,0
2021-01-26,Région,RSS98,Hors Québec,0,0,189,1,0,190,16.52097902,0.087412587,0,0,189,1
2021-01-26,Région,RSS99,Ensemble du Québec,4045,24,231541,82,4069,231623,2.718567013,0.00080473,4035,24,229720,68
2021-01-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1,0,26,0,1,26,0,0,0,0,0,0
2021-01-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2636,4,159189,43,2640,159232,3.345517786,0.000784725,2618,4,157742,37
2021-01-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,510,4,21616,10,514,21626,1.996280789,0.000715577,509,4,22318,8
2021-01-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,339,11,15384,21,350,15405,1.984183509,0.00237406,348,11,15044,18
2021-01-26,Groupe d'âge 1,GR1_80_,80 ans et plus,559,5,35326,8,564,35334,8.328521384,0.00120299,560,5,34616,5
2021-01-26,Groupe d'âge 1,TOT,Total,4045,24,231541,82,4069,231623,2.718567013,0.00080473,4035,24,229720,68
2021-01-26,Sexe,FEM,Féminin,2746,12,164619,41,2758,164660,,,,,,
2021-01-26,Sexe,INC,Inconnu,1,0,97,0,1,97,,,,,,
2021-01-26,Sexe,MASC,Masculin,1298,12,66825,41,1310,66866,,,,,,
2021-01-26,Sexe,TOT,Total,4045,24,231541,82,4069,231623,,,,,,
2021-01-26,Groupe prioritaire,GRP-Autres,Autres raisons,964,20,23907,27,984,23934,,,,,,
2021-01-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,23,0,33456,6,23,33462,,,,,,
2021-01-26,Groupe prioritaire,GRP-MC,Maladie chronique,468,0,5765,0,468,5765,,,,,,
2021-01-26,Groupe prioritaire,GRP-RPA,Résident en RPA,299,0,10288,0,299,10288,,,,,,
2021-01-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,2291,4,158125,49,2295,158174,,,,,,
2021-01-26,Groupe prioritaire,TOT,Total,4045,24,231541,82,4069,231623,,,,,,
2021-01-27,Région,RSS00,Inconnue,175,0,8995,5,175,9000,36.42300314,0.0163259,174,0,8924,4
2021-01-27,Région,RSS01,01 - Bas-Saint-Laurent,15,0,5092,1,15,5093,2.521155413,0.000499833,14,0,5044,1
2021-01-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,131,0,8250,0,131,8250,2.917594258,0,130,0,8191,0
2021-01-27,Région,RSS03,03 - Capitale-Nationale,527,0,21200,3,527,21203,2.838020369,0.000405219,528,0,21011,3
2021-01-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,29,0,13587,2,29,13589,2.57403619,0.00038131,29,0,13501,2
2021-01-27,Région,RSS05,05 - Estrie,495,0,11181,4,495,11185,2.195796471,0.000197962,494,0,11092,1
2021-01-27,Région,RSS06,06 - Montréal,659,4,40853,49,663,40902,2.104744744,0.00207584,659,4,40557,40
2021-01-27,Région,RSS07,07 - Outaouais,8,0,7977,0,8,7977,1.949184008,0,8,0,7927,0
2021-01-27,Région,RSS08,08 - Abitibi-Témiscamingue,97,0,5425,0,97,5425,3.590639143,0,95,0,5387,0
2021-01-27,Région,RSS09,09 - Côte-Nord,167,0,6526,0,167,6526,7.091107474,0,167,0,6499,0
2021-01-27,Région,RSS10,10 - Nord-du-Québec,172,0,4528,0,172,4528,32.8154494,0,172,0,4520,0
2021-01-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,2,0,6127,0,2,6127,6.486624529,0,2,0,6096,0
2021-01-27,Région,RSS12,12 - Chaudière-Appalaches,38,0,12010,0,38,12010,2.738847795,0,38,0,11919,0
2021-01-27,Région,RSS13,13 - Laval,62,0,8842,2,62,8844,2.031836508,0.000463414,62,0,8769,2
2021-01-27,Région,RSS14,14 - Lanaudière,47,0,14393,4,47,14397,2.724381242,0.000761373,47,0,14313,4
2021-01-27,Région,RSS15,15 - Laurentides,217,0,14645,3,217,14648,2.297915318,0.000474907,215,0,14516,3
2021-01-27,Région,RSS16,16 - Montérégie,727,0,36726,12,727,36738,2.536155009,0.000834788,726,0,36457,12
2021-01-27,Région,RSS17,17 - Nunavik,63,0,544,0,63,544,4.35862511,0,63,0,544,0
2021-01-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,100,0,8182,0,100,8182,45.72195504,0,100,0,8176,0
2021-01-27,Région,RSS98,Hors Québec,2,0,191,1,2,192,16.6958042,0.087412587,2,0,191,1
2021-01-27,Région,RSS99,Ensemble du Québec,3733,4,235274,86,3737,235360,2.762625976,0.000852067,3723,4,233443,72
2021-01-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1,0,27,0,1,27,0,0,0,0,0,0
2021-01-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2016,2,161205,45,2018,161250,3.387850542,0.000827143,1996,2,159738,39
2021-01-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,455,0,22071,10,455,22081,2.036800333,0.000715577,453,0,22771,8
2021-01-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,397,2,15781,23,399,15804,2.037731668,0.00263784,406,2,15450,20
2021-01-27,Groupe d'âge 1,GR1_80_,80 ans et plus,864,0,36190,8,864,36198,8.537359972,0.00120299,868,0,35484,5
2021-01-27,Groupe d'âge 1,TOT,Total,3733,4,235274,86,3737,235360,2.762625976,0.000852067,3723,4,233443,72
2021-01-27,Sexe,FEM,Féminin,2507,0,167126,41,2507,167167,,,,,,
2021-01-27,Sexe,INC,Inconnu,1,0,98,0,1,98,,,,,,
2021-01-27,Sexe,MASC,Masculin,1225,4,68050,45,1229,68095,,,,,,
2021-01-27,Sexe,TOT,Total,3733,4,235274,86,3737,235360,,,,,,
2021-01-27,Groupe prioritaire,GRP-Autres,Autres raisons,578,2,24485,29,580,24514,,,,,,
2021-01-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,16,0,33472,6,16,33478,,,,,,
2021-01-27,Groupe prioritaire,GRP-MC,Maladie chronique,310,0,6075,0,310,6075,,,,,,
2021-01-27,Groupe prioritaire,GRP-RPA,Résident en RPA,904,0,11192,0,904,11192,,,,,,
2021-01-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,1925,2,160050,51,1927,160101,,,,,,
2021-01-27,Groupe prioritaire,TOT,Total,3733,4,235274,86,3737,235360,,,,,,
2021-01-28,Région,RSS00,Inconnue,187,3,9182,8,190,9190,37.18215583,0.0244888,186,2,9110,6
2021-01-28,Région,RSS01,01 - Bas-Saint-Laurent,3,0,5095,1,3,5096,2.522654911,0.000499833,3,0,5047,1
2021-01-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,157,0,8407,0,157,8407,2.973160697,0,156,0,8347,0
2021-01-28,Région,RSS03,03 - Capitale-Nationale,149,0,21349,3,149,21352,2.858011184,0.000405219,148,0,21159,3
2021-01-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,97,0,13684,2,97,13686,2.591957781,0.00038131,94,0,13595,2
2021-01-28,Région,RSS05,05 - Estrie,126,0,11307,4,126,11311,2.220541743,0.000197962,125,0,11217,1
2021-01-28,Région,RSS06,06 - Montréal,806,8,41659,57,814,41716,2.146572894,0.00249101,806,8,41363,48
2021-01-28,Région,RSS07,07 - Outaouais,4,0,7981,0,4,7981,1.950167575,0,4,0,7931,0
2021-01-28,Région,RSS08,08 - Abitibi-Témiscamingue,2,0,5427,0,2,5427,3.591972219,0,2,0,5389,0
2021-01-28,Région,RSS09,09 - Côte-Nord,1,0,6527,0,1,6527,7.092198582,0,1,0,6500,0
2021-01-28,Région,RSS10,10 - Nord-du-Québec,100,2,4628,2,102,4630,33.53419486,0.0145201,99,2,4619,2
2021-01-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1,0,6128,0,1,6128,6.487688608,0,1,0,6097,0
2021-01-28,Région,RSS12,12 - Chaudière-Appalaches,2,0,12012,0,2,12012,2.739307372,0,2,0,11921,0
2021-01-28,Région,RSS13,13 - Laval,110,0,8952,2,110,8954,2.05732425,0.000463414,110,0,8879,2
2021-01-28,Région,RSS14,14 - Lanaudière,66,1,14459,5,67,14464,2.736943889,0.000951716,66,1,14379,5
2021-01-28,Région,RSS15,15 - Laurentides,236,0,14881,3,236,14884,2.334483135,0.000474907,231,0,14747,3
2021-01-28,Région,RSS16,16 - Montérégie,1119,6,37845,18,1125,37863,2.613790278,0.00111305,1116,4,37573,16
2021-01-28,Région,RSS17,17 - Nunavik,52,0,596,0,52,596,4.775258393,0,52,0,596,0
2021-01-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,83,1,8265,1,84,8266,46.18610894,0.00559222,83,1,8259,1
2021-01-28,Région,RSS98,Hors Québec,1,0,192,1,1,193,16.78321678,0.087412587,1,0,192,1
2021-01-28,Région,RSS99,Ensemble du Québec,3302,21,238576,107,3323,238683,2.801501531,0.00106508,3285,18,236728,90
2021-01-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,27,0,0,27,0,0,0,0,0,0
2021-01-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2009,8,163214,53,2017,163267,3.430183297,0.000975605,1996,7,161734,46
2021-01-28,Groupe d'âge 1,GR1_60_69,60 à 69 ans,346,4,22417,14,350,22431,2.068017378,0.000894471,349,2,23120,10
2021-01-28,Groupe d'âge 1,GR1_70_79,70 à 79 ans,333,8,16114,31,341,16145,2.080464682,0.00369298,324,8,15774,28
2021-01-28,Groupe d'âge 1,GR1_80_,80 ans et plus,614,1,36804,9,615,36813,8.685568002,0.00144358,616,1,36100,6
2021-01-28,Groupe d'âge 1,TOT,Total,3302,21,238576,107,3323,238683,2.801501531,0.00106508,3285,18,236728,90
2021-01-28,Sexe,FEM,Féminin,2206,10,169332,51,2216,169383,,,,,,
2021-01-28,Sexe,INC,Inconnu,0,0,98,0,0,98,,,,,,
2021-01-28,Sexe,MASC,Masculin,1096,11,69146,56,1107,69202,,,,,,
2021-01-28,Sexe,TOT,Total,3302,21,238576,107,3323,238683,,,,,,
2021-01-28,Groupe prioritaire,GRP-Autres,Autres raisons,520,17,25005,46,537,25051,,,,,,
2021-01-28,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,114,0,33586,6,114,33592,,,,,,
2021-01-28,Groupe prioritaire,GRP-MC,Maladie chronique,134,0,6209,0,134,6209,,,,,,
2021-01-28,Groupe prioritaire,GRP-RPA,Résident en RPA,569,0,11761,0,569,11761,,,,,,
2021-01-28,Groupe prioritaire,GRP-TS,Travailleur de la santé,1965,4,162015,55,1969,162070,,,,,,
2021-01-28,Groupe prioritaire,TOT,Total,3302,21,238576,107,3323,238683,,,,,,
2021-01-29,Région,RSS00,Inconnue,86,1,9268,9,87,9277,37.53316191,0.0244888,86,0,9196,6
2021-01-29,Région,RSS01,01 - Bas-Saint-Laurent,0,0,5095,1,0,5096,2.522654911,0.000499833,0,0,5047,1
2021-01-29,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3,0,8410,0,3,8410,2.974229283,0,3,0,8350,0
2021-01-29,Région,RSS03,03 - Capitale-Nationale,160,0,21509,3,160,21512,2.879622876,0.000405219,160,0,21319,3
2021-01-29,Région,RSS04,04 - Mauricie et Centre-du-Québec,33,0,13717,2,33,13719,2.598058749,0.00038131,32,0,13627,2
2021-01-29,Région,RSS05,05 - Estrie,64,2,11371,6,66,11377,2.233211323,0.000593887,64,2,11281,3
2021-01-29,Région,RSS06,06 - Montréal,199,9,41858,66,208,41924,2.156848296,0.00295807,198,9,41561,57
2021-01-29,Région,RSS07,07 - Outaouais,4,0,7985,0,4,7985,1.951151142,0,4,0,7935,0
2021-01-29,Région,RSS08,08 - Abitibi-Témiscamingue,5,0,5432,0,5,5432,3.595304908,0,5,0,5394,0
2021-01-29,Région,RSS09,09 - Côte-Nord,0,0,6527,0,0,6527,7.092198582,0,0,0,6500,0
2021-01-29,Région,RSS10,10 - Nord-du-Québec,85,0,4713,2,85,4715,34.15129955,0.0145201,85,0,4704,2
2021-01-29,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,6128,0,0,6128,6.487688608,0,0,0,6097,0
2021-01-29,Région,RSS12,12 - Chaudière-Appalaches,4,0,12016,0,4,12016,2.740226525,0,4,0,11925,0
2021-01-29,Région,RSS13,13 - Laval,9,1,8961,3,10,8964,2.059409611,0.000463414,9,0,8888,2
2021-01-29,Région,RSS14,14 - Lanaudière,43,0,14502,5,43,14507,2.745128643,0.000951716,43,0,14422,5
2021-01-29,Région,RSS15,15 - Laurentides,152,0,15033,3,152,15036,2.358228471,0.000474907,150,0,14897,3
2021-01-29,Région,RSS16,16 - Montérégie,1188,2,39033,20,1190,39053,2.696225576,0.00125218,1185,2,38758,18
2021-01-29,Région,RSS17,17 - Nunavik,34,0,630,0,34,630,5.047672462,0,34,0,630,0
2021-01-29,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,160,0,8425,1,160,8426,47.08086344,0.00559222,160,0,8419,1
2021-01-29,Région,RSS98,Hors Québec,1,0,193,1,1,194,16.87062937,0.087412587,1,0,193,1
2021-01-29,Région,RSS99,Ensemble du Québec,2230,15,240806,122,2245,240928,2.827797265,0.00121893,2222,13,238950,103
2021-01-29,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,27,0,0,27,0,0,0,0,0,0
2021-01-29,Groupe d'âge 1,GR1_16_59,16 à 59 ans,967,3,164181,56,970,164237,3.450395279,0.00101802,953,2,162687,48
2021-01-29,Groupe d'âge 1,GR1_60_69,60 à 69 ans,191,5,22608,19,196,22627,2.08563846,0.00125226,197,4,23317,14
2021-01-29,Groupe d'âge 1,GR1_70_79,70 à 79 ans,340,5,16454,36,345,16490,2.124384724,0.00448433,333,6,16107,34
2021-01-29,Groupe d'âge 1,GR1_80_,80 ans et plus,732,2,37536,11,734,37547,8.863369519,0.00168418,739,1,36839,7
2021-01-29,Groupe d'âge 1,TOT,Total,2230,15,240806,122,2245,240928,2.827797265,0.00121893,2222,13,238950,103
2021-01-29,Sexe,FEM,Féminin,1480,7,170812,58,1487,170870,,,,,,
2021-01-29,Sexe,INC,Inconnu,1,0,99,0,1,99,,,,,,
2021-01-29,Sexe,MASC,Masculin,749,8,69895,64,757,69959,,,,,,
2021-01-29,Sexe,TOT,Total,2230,15,240806,122,2245,240928,,,,,,
2021-01-29,Groupe prioritaire,GRP-Autres,Autres raisons,570,13,25575,59,583,25634,,,,,,
2021-01-29,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,65,0,33651,6,65,33657,,,,,,
2021-01-29,Groupe prioritaire,GRP-MC,Maladie chronique,75,0,6284,0,75,6284,,,,,,
2021-01-29,Groupe prioritaire,GRP-RPA,Résident en RPA,771,0,12532,0,771,12532,,,,,,
2021-01-29,Groupe prioritaire,GRP-TS,Travailleur de la santé,749,2,162764,57,751,162821,,,,,,
2021-01-29,Groupe prioritaire,TOT,Total,2230,15,240806,122,2245,240928,,,,,,
2021-01-30,Région,RSS00,Inconnue,28,0,9296,9,28,9305,37.64744296,0.0244888,28,0,9224,6
2021-01-30,Région,RSS01,01 - Bas-Saint-Laurent,0,0,5095,1,0,5096,2.522654911,0.000499833,0,0,5047,1
2021-01-30,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1,0,8411,0,1,8411,2.974585478,0,1,0,8351,0
2021-01-30,Région,RSS03,03 - Capitale-Nationale,1,0,21510,3,1,21513,2.879757949,0.000405219,1,0,21320,3
2021-01-30,Région,RSS04,04 - Mauricie et Centre-du-Québec,3,0,13720,2,3,13722,2.598630714,0.00038131,3,0,13630,2
2021-01-30,Région,RSS05,05 - Estrie,14,0,11385,6,14,11391,2.235982793,0.000593887,14,0,11295,3
2021-01-30,Région,RSS06,06 - Montréal,26,14,41884,80,40,41964,2.158197591,0.00363272,26,13,41587,70
2021-01-30,Région,RSS07,07 - Outaouais,0,0,7985,0,0,7985,1.951151142,0,0,0,7935,0
2021-01-30,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,5432,0,0,5432,3.595304908,0,0,0,5394,0
2021-01-30,Région,RSS09,09 - Côte-Nord,0,0,6527,0,0,6527,7.092198582,0,0,0,6500,0
2021-01-30,Région,RSS10,10 - Nord-du-Québec,58,0,4771,2,58,4773,34.57238275,0.0145201,58,0,4762,2
2021-01-30,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,6128,0,0,6128,6.487688608,0,0,0,6097,0
2021-01-30,Région,RSS12,12 - Chaudière-Appalaches,0,0,12016,0,0,12016,2.740226525,0,0,0,11925,0
2021-01-30,Région,RSS13,13 - Laval,2,0,8963,3,2,8966,2.059873025,0.000463414,2,0,8890,2
2021-01-30,Région,RSS14,14 - Lanaudière,0,0,14502,5,0,14507,2.745128643,0.000951716,0,0,14422,5
2021-01-30,Région,RSS15,15 - Laurentides,3,0,15036,3,3,15039,2.358703378,0.000474907,3,0,14900,3
2021-01-30,Région,RSS16,16 - Montérégie,402,0,39435,20,402,39455,2.724190969,0.00125218,402,0,39160,18
2021-01-30,Région,RSS17,17 - Nunavik,0,0,630,0,0,630,5.047672462,0,0,0,630,0
2021-01-30,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,8,0,8433,1,8,8434,47.12560116,0.00559222,8,0,8427,1
2021-01-30,Région,RSS98,Hors Québec,0,0,193,1,0,194,16.87062937,0.087412587,0,0,193,1
