Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-02-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,4,9801,,,,
2021-02-25,Région,RSS12,12 - Chaudière-Appalaches,691,19536,,,,
2021-02-25,Région,RSS13,13 - Laval,947,15481,,,,
2021-02-25,Région,RSS14,14 - Lanaudière,1214,25445,,,,
2021-02-25,Région,RSS15,15 - Laurentides,951,25065,,,,
2021-02-25,Région,RSS16,16 - Montérégie,2385,59340,,,,
2021-02-25,Région,RSS17,17 - Nunavik,71,3297,,,,
2021-02-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,73,9467,,,,
2021-02-25,Région,RSS98,Hors Québec,3,431,,,,
2021-02-25,Région,RSS99,Ensemble du Québec,14278,408768,,,,12042
2021-02-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1,117,,,,
2021-02-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3323,214146,,,,
2021-02-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1340,38117,,,,
2021-02-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3130,46566,,,,
2021-02-25,Groupe d'âge 1,GR1_80_,80 ans et plus,6484,109822,,,,
2021-02-25,Groupe d'âge 1,TOT,Total,14278,408768,,,,12042
2021-02-25,Sexe,FEM,Féminin,9560,282293,,,,
2021-02-25,Sexe,INC,Inconnu,3,79,,,,
2021-02-25,Sexe,MASC,Masculin,4715,126396,,,,
2021-02-25,Sexe,TOT,Total,14278,408768,,,,12042
2021-02-25,Groupe prioritaire,GRP-Autres,Autres raisons,3538,56628,,,,
2021-02-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,130,34662,,,,
2021-02-25,Groupe prioritaire,GRP-MC,Maladie chronique,604,14142,,,,
2021-02-25,Groupe prioritaire,GRP-RPA,Résident en RPA,7025,104455,,,,
2021-02-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,2981,198881,,,,
2021-02-25,Groupe prioritaire,TOT,Total,14278,408768,,,,12042
2021-02-25,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-02-25,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-02-25,Groupe d'âge 2,GR2_12_17,12 à 17 ans,22,842,,,,
2021-02-25,Groupe d'âge 2,GR2_18_29,18 à 29 ans,585,46857,,,,
2021-02-25,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1564,107405,,,,
2021-02-25,Groupe d'âge 2,GR2_50_69,50 à 69 ans,2493,97190,,,,
2021-02-25,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3130,46566,,,,
2021-02-25,Groupe d'âge 2,GR2_80_,80 ans et plus,6484,109822,,,,
2021-02-25,Groupe d'âge 2,TOT,Total,14278,408768,,,,12042
2021-02-25,Groupe d'âge 2,GR2_12_,12 ans et +,14278,408682,,,,
2021-02-25,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-02-25,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-02-25,Groupe d'âge 3,GR3_12_17,12 à 17 ans,22,842,,,,
2021-02-25,Groupe d'âge 3,GR3_18_59,18 à 59 ans,3302,213335,,,,
2021-02-25,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1340,38117,,,,
2021-02-25,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3130,46566,,,,
2021-02-25,Groupe d'âge 3,GR3_80_,80 ans et +,6484,109822,,,,
2021-02-25,Groupe d'âge 3,TOT,Total,14278,408768,,,,12042
2021-02-25,Groupe d'âge 3,GR3_18_,18 ans et +,14256,407840,,,,
2021-02-25,Groupe d'âge 3,GR3_60_,60 ans et +,10954,194505,,,,
2021-02-26,Région,RSS00,Inconnue,20,962,,,,
2021-02-26,Région,RSS01,01 - Bas-Saint-Laurent,421,10860,,,,
2021-02-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,721,14576,,,,
2021-02-26,Région,RSS03,03 - Capitale-Nationale,706,41113,,,,
2021-02-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,1495,24054,,,,
2021-02-26,Région,RSS05,05 - Estrie,907,22273,,,,
2021-02-26,Région,RSS06,06 - Montréal,4632,88544,,,,
2021-02-26,Région,RSS07,07 - Outaouais,27,13544,,,,
2021-02-26,Région,RSS08,08 - Abitibi-Témiscamingue,265,10196,,,,
2021-02-26,Région,RSS09,09 - Côte-Nord,11,17212,,,,
2021-02-26,Région,RSS10,10 - Nord-du-Québec,6,6782,,,,
2021-02-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,7,9808,,,,
2021-02-26,Région,RSS12,12 - Chaudière-Appalaches,1171,20707,,,,
2021-02-26,Région,RSS13,13 - Laval,1289,16770,,,,
2021-02-26,Région,RSS14,14 - Lanaudière,1125,26570,,,,
2021-02-26,Région,RSS15,15 - Laurentides,808,25873,,,,
2021-02-26,Région,RSS16,16 - Montérégie,3737,63077,,,,
2021-02-26,Région,RSS17,17 - Nunavik,48,3345,,,,
2021-02-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,26,9493,,,,
2021-02-26,Région,RSS98,Hors Québec,3,434,,,,
2021-02-26,Région,RSS99,Ensemble du Québec,17425,426193,,,,12982
2021-02-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,3,120,,,,
2021-02-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,5117,219263,,,,
2021-02-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1766,39883,,,,
2021-02-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3278,49844,,,,
2021-02-26,Groupe d'âge 1,GR1_80_,80 ans et plus,7261,117083,,,,
2021-02-26,Groupe d'âge 1,TOT,Total,17425,426193,,,,12982
2021-02-26,Sexe,FEM,Féminin,11872,294165,,,,
2021-02-26,Sexe,INC,Inconnu,3,82,,,,
2021-02-26,Sexe,MASC,Masculin,5550,131946,,,,
2021-02-26,Sexe,TOT,Total,17425,426193,,,,12982
2021-02-26,Groupe prioritaire,GRP-Autres,Autres raisons,4652,61280,,,,
2021-02-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,54,34716,,,,
2021-02-26,Groupe prioritaire,GRP-MC,Maladie chronique,1074,15216,,,,
2021-02-26,Groupe prioritaire,GRP-RPA,Résident en RPA,6541,110996,,,,
2021-02-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,5104,203985,,,,
2021-02-26,Groupe prioritaire,TOT,Total,17425,426193,,,,12982
2021-02-26,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-02-26,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-02-26,Groupe d'âge 2,GR2_12_17,12 à 17 ans,45,887,,,,
2021-02-26,Groupe d'âge 2,GR2_18_29,18 à 29 ans,1104,47961,,,,
2021-02-26,Groupe d'âge 2,GR2_30_49,30 à 49 ans,2322,109727,,,,
2021-02-26,Groupe d'âge 2,GR2_50_69,50 à 69 ans,3415,100605,,,,
2021-02-26,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3278,49844,,,,
2021-02-26,Groupe d'âge 2,GR2_80_,80 ans et plus,7261,117083,,,,
2021-02-26,Groupe d'âge 2,TOT,Total,17425,426193,,,,12982
2021-02-26,Groupe d'âge 2,GR2_12_,12 ans et +,17425,426107,,,,
2021-02-26,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-02-26,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-02-26,Groupe d'âge 3,GR3_12_17,12 à 17 ans,45,887,,,,
2021-02-26,Groupe d'âge 3,GR3_18_59,18 à 59 ans,5075,218410,,,,
2021-02-26,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1766,39883,,,,
2021-02-26,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3278,49844,,,,
2021-02-26,Groupe d'âge 3,GR3_80_,80 ans et +,7261,117083,,,,
2021-02-26,Groupe d'âge 3,TOT,Total,17425,426193,,,,12982
2021-02-26,Groupe d'âge 3,GR3_18_,18 ans et +,17380,425220,,,,
2021-02-26,Groupe d'âge 3,GR3_60_,60 ans et +,12305,206810,,,,
2021-02-27,Région,RSS00,Inconnue,5,967,,,,
2021-02-27,Région,RSS01,01 - Bas-Saint-Laurent,789,11649,,,,
2021-02-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,481,15057,,,,
2021-02-27,Région,RSS03,03 - Capitale-Nationale,220,41333,,,,
2021-02-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,1545,25599,,,,
2021-02-27,Région,RSS05,05 - Estrie,1066,23339,,,,
2021-02-27,Région,RSS06,06 - Montréal,3489,92033,,,,
2021-02-27,Région,RSS07,07 - Outaouais,15,13559,,,,
2021-02-27,Région,RSS08,08 - Abitibi-Témiscamingue,121,10317,,,,
2021-02-27,Région,RSS09,09 - Côte-Nord,3,17215,,,,
2021-02-27,Région,RSS10,10 - Nord-du-Québec,138,6920,,,,
2021-02-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,9,9817,,,,
2021-02-27,Région,RSS12,12 - Chaudière-Appalaches,995,21702,,,,
2021-02-27,Région,RSS13,13 - Laval,746,17516,,,,
2021-02-27,Région,RSS14,14 - Lanaudière,766,27336,,,,
2021-02-27,Région,RSS15,15 - Laurentides,562,26435,,,,
2021-02-27,Région,RSS16,16 - Montérégie,2086,65163,,,,
2021-02-27,Région,RSS17,17 - Nunavik,26,3371,,,,
2021-02-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,2,9495,,,,
2021-02-27,Région,RSS98,Hors Québec,7,441,,,,
2021-02-27,Région,RSS99,Ensemble du Québec,13071,439264,,,,13992
2021-02-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,3,123,,,,
2021-02-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4076,223339,,,,
2021-02-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1330,41213,,,,
2021-02-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,2420,52264,,,,
2021-02-27,Groupe d'âge 1,GR1_80_,80 ans et plus,5242,122325,,,,
2021-02-27,Groupe d'âge 1,TOT,Total,13071,439264,,,,13992
2021-02-27,Sexe,FEM,Féminin,8849,303014,,,,
2021-02-27,Sexe,INC,Inconnu,0,82,,,,
2021-02-27,Sexe,MASC,Masculin,4222,136168,,,,
2021-02-27,Sexe,TOT,Total,13071,439264,,,,13992
2021-02-27,Groupe prioritaire,GRP-Autres,Autres raisons,4224,65504,,,,
2021-02-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,32,34748,,,,
2021-02-27,Groupe prioritaire,GRP-MC,Maladie chronique,721,15937,,,,
2021-02-27,Groupe prioritaire,GRP-RPA,Résident en RPA,4020,115016,,,,
2021-02-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,4074,208059,,,,
2021-02-27,Groupe prioritaire,TOT,Total,13071,439264,,,,13992
2021-02-27,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-02-27,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-02-27,Groupe d'âge 2,GR2_12_17,12 à 17 ans,62,949,,,,
2021-02-27,Groupe d'âge 2,GR2_18_29,18 à 29 ans,941,48902,,,,
2021-02-27,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1805,111532,,,,
2021-02-27,Groupe d'âge 2,GR2_50_69,50 à 69 ans,2601,103206,,,,
2021-02-27,Groupe d'âge 2,GR2_70_79,70 à 79 ans,2420,52264,,,,
2021-02-27,Groupe d'âge 2,GR2_80_,80 ans et plus,5242,122325,,,,
2021-02-27,Groupe d'âge 2,TOT,Total,13071,439264,,,,13992
2021-02-27,Groupe d'âge 2,GR2_12_,12 ans et +,13071,439178,,,,
2021-02-27,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-02-27,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-02-27,Groupe d'âge 3,GR3_12_17,12 à 17 ans,62,949,,,,
2021-02-27,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4017,222427,,,,
2021-02-27,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1330,41213,,,,
2021-02-27,Groupe d'âge 3,GR3_70_79,70 à 79 ans,2420,52264,,,,
2021-02-27,Groupe d'âge 3,GR3_80_,80 ans et +,5242,122325,,,,
2021-02-27,Groupe d'âge 3,TOT,Total,13071,439264,,,,13992
2021-02-27,Groupe d'âge 3,GR3_18_,18 ans et +,13009,438229,,,,
2021-02-27,Groupe d'âge 3,GR3_60_,60 ans et +,8992,215802,,,,
2021-02-28,Région,RSS00,Inconnue,0,967,,,,
2021-02-28,Région,RSS01,01 - Bas-Saint-Laurent,715,12364,,,,
2021-02-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3,15060,,,,
2021-02-28,Région,RSS03,03 - Capitale-Nationale,20,41353,,,,
2021-02-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,1092,26691,,,,
2021-02-28,Région,RSS05,05 - Estrie,29,23368,,,,
2021-02-28,Région,RSS06,06 - Montréal,2275,94308,,,,
2021-02-28,Région,RSS07,07 - Outaouais,8,13567,,,,
2021-02-28,Région,RSS08,08 - Abitibi-Témiscamingue,0,10317,,,,
2021-02-28,Région,RSS09,09 - Côte-Nord,1,17216,,,,
2021-02-28,Région,RSS10,10 - Nord-du-Québec,0,6920,,,,
2021-02-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,8,9825,,,,
2021-02-28,Région,RSS12,12 - Chaudière-Appalaches,291,21993,,,,
2021-02-28,Région,RSS13,13 - Laval,681,18197,,,,
2021-02-28,Région,RSS14,14 - Lanaudière,578,27914,,,,
2021-02-28,Région,RSS15,15 - Laurentides,371,26806,,,,
2021-02-28,Région,RSS16,16 - Montérégie,663,65826,,,,
2021-02-28,Région,RSS17,17 - Nunavik,1,3372,,,,
2021-02-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,9495,,,,
2021-02-28,Région,RSS98,Hors Québec,0,441,,,,
2021-02-28,Région,RSS99,Ensemble du Québec,6736,446000,,,,15216
2021-02-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,123,,,,
2021-02-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1159,224498,,,,
2021-02-28,Groupe d'âge 1,GR1_60_69,60 à 69 ans,713,41926,,,,
2021-02-28,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1462,53726,,,,
2021-02-28,Groupe d'âge 1,GR1_80_,80 ans et plus,3402,125727,,,,
2021-02-28,Groupe d'âge 1,TOT,Total,6736,446000,,,,15216
2021-02-28,Sexe,FEM,Féminin,4361,307375,,,,
2021-02-28,Sexe,INC,Inconnu,1,83,,,,
2021-02-28,Sexe,MASC,Masculin,2374,138542,,,,
2021-02-28,Sexe,TOT,Total,6736,446000,,,,15216
2021-02-28,Groupe prioritaire,GRP-Autres,Autres raisons,3395,68899,,,,
2021-02-28,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,5,34753,,,,
2021-02-28,Groupe prioritaire,GRP-MC,Maladie chronique,624,16561,,,,
2021-02-28,Groupe prioritaire,GRP-RPA,Résident en RPA,1607,116623,,,,
2021-02-28,Groupe prioritaire,GRP-TS,Travailleur de la santé,1105,209164,,,,
2021-02-28,Groupe prioritaire,TOT,Total,6736,446000,,,,15216
2021-02-28,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-02-28,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-02-28,Groupe d'âge 2,GR2_12_17,12 à 17 ans,11,960,,,,
2021-02-28,Groupe d'âge 2,GR2_18_29,18 à 29 ans,168,49070,,,,
2021-02-28,Groupe d'âge 2,GR2_30_49,30 à 49 ans,544,112076,,,,
2021-02-28,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1149,104355,,,,
2021-02-28,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1462,53726,,,,
2021-02-28,Groupe d'âge 2,GR2_80_,80 ans et plus,3402,125727,,,,
2021-02-28,Groupe d'âge 2,TOT,Total,6736,446000,,,,15216
2021-02-28,Groupe d'âge 2,GR2_12_,12 ans et +,6736,445914,,,,
2021-02-28,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-02-28,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-02-28,Groupe d'âge 3,GR3_12_17,12 à 17 ans,11,960,,,,
2021-02-28,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1148,223575,,,,
2021-02-28,Groupe d'âge 3,GR3_60_69,60 à 69 ans,713,41926,,,,
2021-02-28,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1462,53726,,,,
2021-02-28,Groupe d'âge 3,GR3_80_,80 ans et +,3402,125727,,,,
2021-02-28,Groupe d'âge 3,TOT,Total,6736,446000,,,,15216
2021-02-28,Groupe d'âge 3,GR3_18_,18 ans et +,6725,444954,,,,
2021-02-28,Groupe d'âge 3,GR3_60_,60 ans et +,5577,221379,,,,
2021-03-01,Région,RSS00,Inconnue,1,968,,,,
2021-03-01,Région,RSS01,01 - Bas-Saint-Laurent,14,12378,,,,
2021-03-01,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,16,15076,,,,
2021-03-01,Région,RSS03,03 - Capitale-Nationale,57,41410,,,,
2021-03-01,Région,RSS04,04 - Mauricie et Centre-du-Québec,776,27467,,,,
2021-03-01,Région,RSS05,05 - Estrie,91,23459,,,,
2021-03-01,Région,RSS06,06 - Montréal,10887,105195,,,,
2021-03-01,Région,RSS07,07 - Outaouais,17,13584,,,,
2021-03-01,Région,RSS08,08 - Abitibi-Témiscamingue,176,10493,,,,
2021-03-01,Région,RSS09,09 - Côte-Nord,17,17233,,,,
2021-03-01,Région,RSS10,10 - Nord-du-Québec,23,6943,,,,
2021-03-01,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,10,9835,,,,
2021-03-01,Région,RSS12,12 - Chaudière-Appalaches,604,22597,,,,
2021-03-01,Région,RSS13,13 - Laval,1485,19682,,,,
2021-03-01,Région,RSS14,14 - Lanaudière,791,28705,,,,
2021-03-01,Région,RSS15,15 - Laurentides,647,27453,,,,
2021-03-01,Région,RSS16,16 - Montérégie,2984,68810,,,,
2021-03-01,Région,RSS17,17 - Nunavik,5,3377,,,,
2021-03-01,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,4,9499,,,,
2021-03-01,Région,RSS98,Hors Québec,2,443,,,,
2021-03-01,Région,RSS99,Ensemble du Québec,18607,464607,,,,15962
2021-03-01,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,123,,,,
2021-03-01,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1613,226111,,,,
2021-03-01,Groupe d'âge 1,GR1_60_69,60 à 69 ans,878,42804,,,,
2021-03-01,Groupe d'âge 1,GR1_70_79,70 à 79 ans,4133,57859,,,,
2021-03-01,Groupe d'âge 1,GR1_80_,80 ans et plus,11983,137710,,,,
2021-03-01,Groupe d'âge 1,TOT,Total,18607,464607,,,,15962
2021-03-01,Sexe,FEM,Féminin,11301,318676,,,,
2021-03-01,Sexe,INC,Inconnu,0,83,,,,
2021-03-01,Sexe,MASC,Masculin,7306,145848,,,,
2021-03-01,Sexe,TOT,Total,18607,464607,,,,15962
2021-03-01,Groupe prioritaire,GRP-Autres,Autres raisons,12975,81874,,,,
2021-03-01,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,19,34772,,,,
2021-03-01,Groupe prioritaire,GRP-MC,Maladie chronique,1157,17718,,,,
2021-03-01,Groupe prioritaire,GRP-RPA,Résident en RPA,3097,119720,,,,
2021-03-01,Groupe prioritaire,GRP-TS,Travailleur de la santé,1359,210523,,,,
2021-03-01,Groupe prioritaire,TOT,Total,18607,464607,,,,15962
2021-03-01,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-03-01,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-03-01,Groupe d'âge 2,GR2_12_17,12 à 17 ans,13,973,,,,
2021-03-01,Groupe d'âge 2,GR2_18_29,18 à 29 ans,311,49381,,,,
2021-03-01,Groupe d'âge 2,GR2_30_49,30 à 49 ans,733,112809,,,,
2021-03-01,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1434,105789,,,,
2021-03-01,Groupe d'âge 2,GR2_70_79,70 à 79 ans,4133,57859,,,,
2021-03-01,Groupe d'âge 2,GR2_80_,80 ans et plus,11983,137710,,,,
2021-03-01,Groupe d'âge 2,TOT,Total,18607,464607,,,,15962
2021-03-01,Groupe d'âge 2,GR2_12_,12 ans et +,18607,464521,,,,
2021-03-01,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-03-01,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-03-01,Groupe d'âge 3,GR3_12_17,12 à 17 ans,13,973,,,,
2021-03-01,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1600,225175,,,,
2021-03-01,Groupe d'âge 3,GR3_60_69,60 à 69 ans,878,42804,,,,
2021-03-01,Groupe d'âge 3,GR3_70_79,70 à 79 ans,4133,57859,,,,
2021-03-01,Groupe d'âge 3,GR3_80_,80 ans et +,11983,137710,,,,
2021-03-01,Groupe d'âge 3,TOT,Total,18607,464607,,,,15962
2021-03-01,Groupe d'âge 3,GR3_18_,18 ans et +,18594,463548,,,,
2021-03-01,Groupe d'âge 3,GR3_60_,60 ans et +,16994,238373,,,,
2021-03-02,Région,RSS00,Inconnue,5,973,,,,
2021-03-02,Région,RSS01,01 - Bas-Saint-Laurent,6,12384,,,,
2021-03-02,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,11,15087,,,,
2021-03-02,Région,RSS03,03 - Capitale-Nationale,44,41454,,,,
2021-03-02,Région,RSS04,04 - Mauricie et Centre-du-Québec,34,27501,,,,
2021-03-02,Région,RSS05,05 - Estrie,74,23533,,,,
2021-03-02,Région,RSS06,06 - Montréal,10788,115983,,,,
2021-03-02,Région,RSS07,07 - Outaouais,23,13607,,,,
2021-03-02,Région,RSS08,08 - Abitibi-Témiscamingue,169,10662,,,,
2021-03-02,Région,RSS09,09 - Côte-Nord,5,17238,,,,
2021-03-02,Région,RSS10,10 - Nord-du-Québec,25,6968,,,,
2021-03-02,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,6,9841,,,,
2021-03-02,Région,RSS12,12 - Chaudière-Appalaches,931,23528,,,,
2021-03-02,Région,RSS13,13 - Laval,1755,21437,,,,
2021-03-02,Région,RSS14,14 - Lanaudière,825,29530,,,,
2021-03-02,Région,RSS15,15 - Laurentides,1278,28731,,,,
2021-03-02,Région,RSS16,16 - Montérégie,1832,70642,,,,
2021-03-02,Région,RSS17,17 - Nunavik,22,3399,,,,
2021-03-02,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,37,9536,,,,
2021-03-02,Région,RSS98,Hors Québec,6,449,,,,
2021-03-02,Région,RSS99,Ensemble du Québec,17876,482483,,,,16384
2021-03-02,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1,124,,,,
2021-03-02,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1040,227151,,,,
2021-03-02,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1030,43834,,,,
2021-03-02,Groupe d'âge 1,GR1_70_79,70 à 79 ans,5053,62912,,,,
2021-03-02,Groupe d'âge 1,GR1_80_,80 ans et plus,10752,148462,,,,
2021-03-02,Groupe d'âge 1,TOT,Total,17876,482483,,,,16384
2021-03-02,Sexe,FEM,Féminin,10740,329416,,,,
2021-03-02,Sexe,INC,Inconnu,1,84,,,,
2021-03-02,Sexe,MASC,Masculin,7135,152983,,,,
2021-03-02,Sexe,TOT,Total,17876,482483,,,,16384
2021-03-02,Groupe prioritaire,GRP-Autres,Autres raisons,13300,95174,,,,
2021-03-02,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,15,34787,,,,
2021-03-02,Groupe prioritaire,GRP-MC,Maladie chronique,1301,19019,,,,
2021-03-02,Groupe prioritaire,GRP-RPA,Résident en RPA,2745,122465,,,,
2021-03-02,Groupe prioritaire,GRP-TS,Travailleur de la santé,515,211038,,,,
2021-03-02,Groupe prioritaire,TOT,Total,17876,482483,,,,16384
2021-03-02,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,11,,,,
2021-03-02,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,75,,,,
2021-03-02,Groupe d'âge 2,GR2_12_17,12 à 17 ans,8,981,,,,
2021-03-02,Groupe d'âge 2,GR2_18_29,18 à 29 ans,177,49558,,,,
2021-03-02,Groupe d'âge 2,GR2_30_49,30 à 49 ans,506,113315,,,,
2021-03-02,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1380,107169,,,,
2021-03-02,Groupe d'âge 2,GR2_70_79,70 à 79 ans,5053,62912,,,,
2021-03-02,Groupe d'âge 2,GR2_80_,80 ans et plus,10752,148462,,,,
2021-03-02,Groupe d'âge 2,TOT,Total,17876,482483,,,,16384
2021-03-02,Groupe d'âge 2,GR2_12_,12 ans et +,17876,482397,,,,
2021-03-02,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,11,,,,
2021-03-02,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,75,,,,
2021-03-02,Groupe d'âge 3,GR3_12_17,12 à 17 ans,8,981,,,,
2021-03-02,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1033,226208,,,,
2021-03-02,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1030,43834,,,,
2021-03-02,Groupe d'âge 3,GR3_70_79,70 à 79 ans,5053,62912,,,,
2021-03-02,Groupe d'âge 3,GR3_80_,80 ans et +,10752,148462,,,,
2021-03-02,Groupe d'âge 3,TOT,Total,17876,482483,,,,16384
2021-03-02,Groupe d'âge 3,GR3_18_,18 ans et +,17868,481416,,,,
2021-03-02,Groupe d'âge 3,GR3_60_,60 ans et +,16835,255208,,,,
2021-03-03,Région,RSS00,Inconnue,5,978,,,,
2021-03-03,Région,RSS01,01 - Bas-Saint-Laurent,13,12397,,,,
2021-03-03,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,18,15105,,,,
2021-03-03,Région,RSS03,03 - Capitale-Nationale,37,41491,,,,
2021-03-03,Région,RSS04,04 - Mauricie et Centre-du-Québec,32,27533,,,,
2021-03-03,Région,RSS05,05 - Estrie,70,23603,,,,
2021-03-03,Région,RSS06,06 - Montréal,10908,126891,,,,
2021-03-03,Région,RSS07,07 - Outaouais,19,13626,,,,
2021-03-03,Région,RSS08,08 - Abitibi-Témiscamingue,510,11172,,,,
2021-03-03,Région,RSS09,09 - Côte-Nord,0,17238,,,,
2021-03-03,Région,RSS10,10 - Nord-du-Québec,20,6988,,,,
2021-03-03,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,15,9856,,,,
2021-03-03,Région,RSS12,12 - Chaudière-Appalaches,708,24236,,,,
2021-03-03,Région,RSS13,13 - Laval,1972,23409,,,,
2021-03-03,Région,RSS14,14 - Lanaudière,1100,30630,,,,
2021-03-03,Région,RSS15,15 - Laurentides,1011,29742,,,,
2021-03-03,Région,RSS16,16 - Montérégie,2024,72666,,,,
2021-03-03,Région,RSS17,17 - Nunavik,6,3405,,,,
2021-03-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,50,9586,,,,
2021-03-03,Région,RSS98,Hors Québec,1,450,,,,
