Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-10-25,Groupe d'âge,70_79,70-79 ans,6253,187,6440,854.45,39,1,40,571,       50.14,4656,54,1132,150.19,717,118,238,59,5,0,1,2,2,        4.57,1569,474,2043,271.06,5,2,7,       12.14,114143,5627,108516,37,1227,1264,2.94
2020-10-25,Groupe d'âge,80_89,80-89 ans,8057,249,8306,2534.83,31,0,31,880,       44.00,4797,15,2484,758.07,1635,474,253,122,4,1,1,2,0,        5.86,2321,217,2538,774.55,8,1,9,       10.57,73999,7197,66802,26,989,1015,2.57
2020-10-25,Groupe d'âge,90_,90 ans et plus,5319,212,5531,6690.46,9,0,9,468,       23.57,3004,6,2043,2471.27,1431,430,80,102,2,2,0,0,0,        4.57,1200,34,1234,1492.68,7,0,7,        5.43,32962,5324,27638,12,485,497,2.42
2020-10-25,Groupe d'âge,INC,Inconnu,37,35,72,         .  ,0,0,0,1,        0.00,70,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,177128,9399,167729,91,1696,1787,5.10
2020-10-25,Groupe d'âge,TOT,Total,93856,7439,101295,1186.25,817,14,831,10153,      945.43,83605,1017,6172,72.28,4083,1047,732,310,15,4,2,7,2,       17.00,7787,1695,9482,111.04,36,9,45,       48.14,1839263,94212,1745051,877,17281,18158,4.84
2020-10-25,Sexe,MASC,Masculin,41511,3784,45295,1061.46,397,9,406,4799,      453.57,37096,506,2799,65.59,1763,454,432,150,12,4,2,4,2,       10.00,3644,1080,4724,110.70,18,7,25,       25.43,814289,41518,772771,436,7381,7817,5.59
2020-10-25,Sexe,FEM,Féminin,52242,3654,55896,1308.48,420,5,425,5352,      491.71,46408,510,3372,78.94,2320,592,300,160,3,0,0,3,0,        7.00,4143,615,4758,111.38,18,2,20,       22.71,1020402,52426,967976,440,9888,10328,4.27
2020-10-25,Sexe,INC,Inconnu,103,1,104,         .  ,0,0,0,2,        0.14,101,1,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4572,268,4304,1,12,13,7.69
2020-10-25,Sexe,TOT,Total,93856,7439,101295,1186.25,817,14,831,10153,      945.43,83605,1017,6172,72.28,4083,1047,732,310,15,4,2,7,2,       17.00,7787,1695,9482,111.04,36,9,45,       48.14,1839263,94212,1745051,877,17281,18158,4.84
2020-10-26,Région,RSS01,Bas-Saint-Laurent,447,12,459,232.91,7,1,8,51,        5.00,396,6,6,3.04,2,2,2,0,0,0,0,0,0,        0.00,24,4,28,14.21,0,0,0,        0.00,36563,446,36117,7,346,353,1.98
2020-10-26,Région,RSS02,Saguenay–Lac-Saint-Jean,942,108,1050,378.20,43,0,43,356,       43.57,551,23,34,12.25,23,0,6,5,1,0,0,1,0,        0.71,49,9,58,20.89,5,0,5,        3.14,51590,964,50626,32,511,543,5.89
2020-10-26,Région,RSS03,Capitale-Nationale,8240,229,8469,1121.04,132,0,132,2150,      102.14,5929,117,296,39.18,170,66,55,5,2,0,0,2,0,        3.71,460,77,537,71.08,4,1,5,        5.57,177163,7785,169378,94,1942,2036,4.63
2020-10-26,Région,RSS04,Mauricie et Centre-du-Québec,3931,187,4118,788.37,52,0,52,696,       69.57,3172,83,221,42.31,130,44,35,12,0,0,0,0,0,        0.14,358,55,413,79.07,2,0,2,        2.86,101432,3966,97466,43,887,930,4.62
2020-10-26,Région,RSS05,Estrie,2323,249,2572,521.53,23,1,24,297,       31.71,2234,45,37,7.50,8,17,9,3,1,0,0,1,0,        0.71,137,36,173,35.08,3,0,3,        1.86,91990,2365,89625,31,969,1000,3.11
2020-10-26,Région,RSS06,Montréal,38803,2728,41531,2010.55,357,2,359,2381,      239.14,35134,285,3521,170.45,2630,428,329,134,5,0,1,4,0,        1.86,3650,764,4414,213.69,15,1,16,       12.71,524050,39248,484802,174,3689,3863,4.51
2020-10-26,Région,RSS07,Outaouais,2089,231,2320,578.51,40,6,46,217,       32.57,1996,22,33,8.23,21,1,4,7,0,0,0,0,0,        0.00,144,29,173,43.14,2,0,2,        3.71,56044,1808,54236,32,419,451,7.10
2020-10-26,Région,RSS08,Abitibi-Témiscamingue,216,32,248,168.00,0,0,0,4,        0.14,226,1,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,28,14,42,28.45,0,0,0,        0.00,19070,232,18838,0,174,174,0.00
2020-10-26,Région,RSS09,Côte-Nord,160,12,172,191.04,0,0,0,4,        0.43,153,0,1,1.11,0,0,1,0,0,0,0,0,0,        0.00,7,5,12,13.33,0,0,0,        0.00,18520,161,18359,0,186,186,0.00
2020-10-26,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2564,16,2548,0,36,36,0.00
2020-10-26,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,836,15,851,945.58,6,0,6,164,       18.14,625,15,22,24.44,8,5,9,0,1,0,0,1,0,        0.57,59,19,78,86.67,0,1,1,        0.86,19645,819,18826,0,271,271,0.00
2020-10-26,Région,RSS12,Chaudière-Appalaches,3063,225,3288,764.10,81,1,82,693,       72.43,2489,70,65,15.11,10,27,19,9,3,0,0,3,0,        2.71,190,61,251,58.33,3,0,3,        2.86,77216,3111,74105,71,960,1031,6.90
2020-10-26,Région,RSS13,Laval,7956,1110,9066,2047.68,26,0,26,450,       50.71,7823,55,708,159.91,470,131,60,47,1,0,1,0,0,        0.71,662,138,800,180.69,3,0,3,        1.71,104600,8035,96565,27,758,785,3.45
2020-10-26,Région,RSS14,Lanaudière,6219,689,6908,1328.23,68,0,68,782,      100.86,5847,71,228,43.84,127,51,44,6,0,0,0,0,0,        0.43,297,88,385,74.03,3,0,3,        2.71,117988,6200,111788,64,1185,1249,5.12
2020-10-26,Région,RSS15,Laurentides,5561,591,6152,981.23,51,0,51,372,       45.14,5380,31,299,47.69,161,57,45,36,0,0,0,0,0,        0.86,593,114,707,112.76,1,1,2,        2.14,130161,5318,124843,37,1051,1088,3.40
2020-10-26,Région,RSS16,Montérégie,13945,1029,14974,1045.12,99,3,102,1533,      152.43,12514,149,714,49.83,325,219,124,46,3,2,0,1,0,        4.29,1088,249,1337,93.32,3,0,3,        5.29,303227,14077,289150,103,2487,2590,3.98
2020-10-26,Région,RSS17,Nunavik,26,2,28,196.35,0,0,0,0,        0.00,26,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,4235,29,4206,0,128,128,0.00
2020-10-26,Région,RSS18,Terres-Cries-de-la-Baie-James,14,0,14,76.15,0,0,0,0,        0.00,12,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,7,9,48.95,0,0,0,        0.00,1565,15,1550,0,12,12,0.00
2020-10-26,Région,RSS00,Inconnu,3,0,3,         .  ,0,0,0,1,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,82,30,112,         .  ,2,0,2,        0.43,5016,140,4876,0,20,20,0.00
2020-10-26,Région,RSS98,Hors Québec,61,2,63,         .  ,1,0,1,3,        0.43,60,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4908,193,4715,1,22,23,4.55
2020-10-26,Région,RSS99,Ensemble du Québec,94842,7453,102295,1197.96,986,14,1000,10154,      964.43,84578,973,6189,72.48,4085,1049,745,310,17,2,2,13,0,       16.71,7833,1699,9532,111.63,46,4,50,       45.86,1847547,94928,1752619,716,16053,16769,4.28
2020-10-26,Groupe de région,REG01,Montréal et Laval,46759,3838,50597,2017.10,383,2,385,2831,      289.86,42957,340,4229,168.59,3100,559,389,181,6,0,2,4,0,        2.57,4312,902,5214,207.86,18,1,19,       14.43,628650,47283,581367,201,4447,4648,4.33
2020-10-26,Groupe de région,REG02,Ceinture de Montréal,17019,1659,18678,1267.54,129,0,129,1502,      177.14,16043,154,881,59.79,495,196,132,58,0,0,0,0,0,        2.57,1333,312,1645,111.63,4,1,5,        5.71,330770,16859,313911,124,2925,3049,4.07
2020-10-26,Groupe de région,REG03,Autres régions,31000,1954,32954,723.13,473,12,485,5817,      497.00,25516,479,1079,23.68,490,294,224,71,11,2,0,9,0,       11.57,2106,455,2561,56.20,22,2,24,       25.29,878203,30453,847750,390,8639,9029,4.33
2020-10-26,Groupe de région,REG00,Inconnu,3,0,3,         .  ,0,0,0,1,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,82,30,112,         .  ,2,0,2,        0.43,5016,140,4876,0,20,20,0.00
2020-10-26,Groupe de région,REG98,Hors Québec,61,2,63,         .  ,1,0,1,3,        0.43,60,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4908,193,4715,1,22,23,4.55
2020-10-26,Groupe d'âge,0_9,0-9 ans,3131,1293,4424,494.87,63,2,65,686,       78.43,3669,77,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,55,11,66,7.38,1,0,1,        0.71,179579,2608,176971,46,1598,1644,2.80
2020-10-26,Groupe d'âge,10_19,10-19 ans,8350,1170,9520,1083.85,148,3,151,1418,      142.29,7961,148,1,0.11,0,0,1,0,0,0,0,0,0,        0.00,43,8,51,5.81,0,0,0,        0.14,182972,6996,175976,103,1373,1476,6.98
2020-10-26,Groupe d'âge,20_29,20-29 ans,15464,1196,16660,1577.30,154,4,158,1416,      131.43,15026,151,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,176,36,212,20.07,0,0,0,        0.71,239725,13838,225887,85,1726,1811,4.70
2020-10-26,Groupe d'âge,30_39,30-39 ans,13030,902,13932,1248.49,131,3,134,1233,      132.86,12489,148,7,0.63,2,0,5,0,0,0,0,0,0,        0.00,279,73,352,31.54,3,0,3,        3.43,250979,11713,239266,89,2056,2145,4.15
2020-10-26,Groupe d'âge,40_49,40-49 ans,14140,937,15077,1369.60,152,0,152,1392,      144.71,13449,148,24,2.18,9,1,13,1,0,0,0,0,0,        0.00,416,152,568,51.60,1,1,2,        1.57,230110,12808,217302,89,1898,1987,4.49
2020-10-26,Groupe d'âge,50_59,50-59 ans,12918,832,13750,1163.23,148,2,150,1241,      127.71,12205,120,113,9.56,64,1,43,5,1,0,0,1,0,        0.43,756,282,1038,87.81,8,2,10,        6.14,200170,11829,188341,96,1674,1770,5.42
2020-10-26,Groupe d'âge,60_69,60-69 ans,8017,440,8457,736.88,64,0,64,838,       79.29,7147,76,370,32.24,226,23,100,21,4,1,0,3,0,        1.57,991,412,1403,122.25,6,1,7,        7.29,164057,7426,156631,45,1393,1438,3.13
2020-10-26,Groupe d'âge,70_79,70-79 ans,6300,187,6487,860.69,47,0,47,569,       53.71,4703,47,1136,150.72,717,118,242,59,4,0,0,4,0,        4.43,1584,474,2058,273.05,15,0,15,       11.86,114653,5666,108987,39,1123,1162,3.37
2020-10-26,Groupe d'âge,80_89,80-89 ans,8105,249,8354,2549.48,48,0,48,882,       48.71,4838,41,2486,758.68,1635,474,255,122,2,0,0,2,0,        5.57,2328,217,2545,776.68,7,0,7,        9.71,74325,7237,67088,40,1065,1105,3.63
2020-10-26,Groupe d'âge,90_,90 ans et plus,5350,212,5562,6727.95,31,0,31,478,       25.29,3021,17,2049,2478.53,1432,432,83,102,6,1,2,3,0,        4.71,1205,34,1239,1498.73,5,0,5,        4.29,33090,5352,27738,28,617,645,4.35
2020-10-26,Groupe d'âge,INC,Inconnu,37,35,72,         .  ,0,0,0,1,        0.00,70,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,177887,9455,168432,56,1530,1586,3.54
2020-10-26,Groupe d'âge,TOT,Total,94842,7453,102295,1197.96,986,14,1000,10154,      964.43,84578,973,6189,72.48,4085,1049,745,310,17,2,2,13,0,       16.71,7833,1699,9532,111.63,46,4,50,       45.86,1847547,94928,1752619,716,16053,16769,4.28
2020-10-26,Sexe,MASC,Masculin,41982,3791,45773,1072.66,471,7,478,4781,      458.14,37579,483,2810,65.85,1763,455,442,150,11,0,1,10,0,        9.86,3670,1083,4753,111.38,26,3,29,       25.00,818118,41857,776261,339,6556,6895,4.92
2020-10-26,Sexe,FEM,Féminin,52757,3661,56418,1320.70,515,7,522,5371,      506.14,46898,490,3378,79.08,2322,593,303,160,6,2,1,3,0,        6.86,4163,616,4779,111.87,20,1,21,       20.86,1024852,52802,972050,376,9489,9865,3.82
2020-10-26,Sexe,INC,Inconnu,103,1,104,         .  ,0,0,0,2,        0.14,101,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4577,269,4308,1,8,9,11.11
2020-10-26,Sexe,TOT,Total,94842,7453,102295,1197.96,986,14,1000,10154,      964.43,84578,973,6189,72.48,4085,1049,745,310,17,2,2,13,0,       16.71,7833,1699,9532,111.63,46,4,50,       45.86,1847547,94928,1752619,716,16053,16769,4.28
2020-10-27,Région,RSS01,Bas-Saint-Laurent,456,12,468,237.47,9,0,9,55,        5.43,401,5,6,3.04,2,2,2,0,0,0,0,0,0,        0.00,24,4,28,14.21,0,0,0,        0.00,36797,458,36339,12,526,538,2.23
2020-10-27,Région,RSS02,Saguenay–Lac-Saint-Jean,971,108,1079,388.64,29,0,29,343,       45.86,588,37,34,12.25,23,0,6,5,0,0,0,0,0,        0.86,52,9,61,21.97,3,0,3,        3.14,52348,997,51351,33,1614,1647,2.00
2020-10-27,Région,RSS03,Capitale-Nationale,8290,232,8522,1128.06,50,3,53,1925,       91.57,6206,277,301,39.84,173,66,57,5,5,3,0,2,0,        3.86,464,78,542,71.74,4,1,5,        4.43,178207,7885,170322,100,2308,2408,4.17
2020-10-27,Région,RSS04,Mauricie et Centre-du-Québec,4001,187,4188,801.78,70,0,70,676,       73.00,3262,90,222,42.50,130,44,36,12,1,0,0,1,0,        0.14,361,55,416,79.64,3,0,3,        2.29,102347,4057,98290,91,1688,1779,5.12
2020-10-27,Région,RSS05,Estrie,2353,252,2605,528.22,30,3,33,306,       33.00,2257,23,37,7.50,8,17,9,3,0,0,0,0,0,        1.00,137,36,173,35.08,0,0,0,        2.14,92462,2385,90077,20,1117,1137,1.76
2020-10-27,Région,RSS06,Montréal,39045,2733,41778,2022.50,242,5,247,2392,      231.86,35367,233,3523,170.55,2631,428,329,135,2,1,0,0,1,        2.43,3664,767,4431,214.51,14,3,17,       11.71,526873,39514,487359,266,5967,6233,4.28
2020-10-27,Région,RSS07,Outaouais,2126,232,2358,587.98,37,1,38,221,       36.14,2027,31,33,8.23,21,1,4,7,0,0,0,0,0,        0.14,152,29,181,45.13,8,0,8,        3.29,56267,1838,54429,30,312,342,8.80
2020-10-27,Région,RSS08,Abitibi-Témiscamingue,216,32,248,168.00,0,0,0,4,        0.00,226,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,28,14,42,28.45,0,0,0,        0.00,19206,232,18974,0,216,216,0.00
2020-10-27,Région,RSS09,Côte-Nord,160,12,172,191.04,0,0,0,4,        0.14,153,0,1,1.11,0,0,1,0,0,0,0,0,0,        0.00,7,5,12,13.33,0,0,0,        0.00,18617,162,18455,1,214,215,0.47
2020-10-27,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2580,16,2564,0,30,30,0.00
2020-10-27,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,856,15,871,967.80,20,0,20,173,       17.71,635,10,22,24.44,8,5,9,0,0,0,0,0,0,        0.71,60,19,79,87.78,1,0,1,        1.00,19793,838,18955,19,359,378,5.03
2020-10-27,Région,RSS12,Chaudière-Appalaches,3137,227,3364,781.76,74,2,76,689,       73.00,2563,74,66,15.34,10,28,19,9,1,0,1,0,0,        2.57,193,61,254,59.03,3,0,3,        2.14,77916,3195,74721,84,1401,1485,5.67
2020-10-27,Région,RSS13,Laval,8022,1116,9138,2063.94,66,6,72,456,       48.57,7888,65,710,160.36,471,131,60,48,2,1,0,0,1,        0.57,662,139,801,180.92,0,1,1,        1.43,105218,8102,97116,67,1222,1289,5.20
2020-10-27,Région,RSS14,Lanaudière,6328,689,7017,1349.18,109,0,109,839,      104.29,5896,49,229,44.03,127,52,44,6,1,0,1,0,0,        0.43,299,89,388,74.60,2,1,3,        2.71,119003,6334,112669,134,1801,1935,6.93
2020-10-27,Région,RSS15,Laurentides,5604,592,6196,988.25,43,1,44,373,       44.71,5422,42,301,48.01,161,58,46,36,2,0,1,1,0,        1.00,593,115,708,112.92,0,1,1,        2.29,130782,5353,125429,35,1391,1426,2.46
2020-10-27,Région,RSS16,Montérégie,14119,1035,15154,1057.69,174,6,180,1608,      142.57,12613,99,718,50.11,327,221,124,46,4,2,2,0,0,        4.14,1095,249,1344,93.81,7,0,7,        5.29,305106,14248,290858,171,3522,3693,4.63
2020-10-27,Région,RSS17,Nunavik,26,2,28,196.35,0,0,0,0,        0.00,26,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,4279,29,4250,0,144,144,0.00
2020-10-27,Région,RSS18,Terres-Cries-de-la-Baie-James,14,0,14,76.15,0,0,0,0,        0.00,12,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,7,9,48.95,0,0,0,        0.00,1577,15,1562,0,23,23,0.00
2020-10-27,Région,RSS00,Inconnu,3,0,3,         .  ,0,0,0,1,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,82,30,112,         .  ,0,0,0,        0.43,5047,140,4907,0,39,39,0.00
2020-10-27,Région,RSS98,Hors Québec,61,2,63,         .  ,0,0,0,3,        0.71,60,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4926,195,4731,2,22,24,8.33
2020-10-27,Région,RSS99,Ensemble du Québec,95795,7480,103275,1209.44,953,27,980,10068,      948.57,85613,1035,6207,72.69,4092,1054,749,312,18,7,5,4,2,       17.86,7878,1706,9584,112.24,45,7,52,       42.29,1859351,95993,1763358,1065,23916,24981,4.27
2020-10-27,Groupe de région,REG01,Montréal et Laval,47067,3849,50916,2029.82,308,11,319,2848,      280.43,43255,298,4233,168.75,3102,559,389,183,4,2,0,0,2,        3.00,4326,906,5232,208.58,14,4,18,       13.14,632091,47616,584475,333,7189,7522,4.44
2020-10-27,Groupe de région,REG02,Ceinture de Montréal,17230,1661,18891,1282.00,211,2,213,1600,      177.86,16151,108,885,60.06,496,199,132,58,4,1,3,0,0,        2.57,1338,314,1652,112.11,5,2,7,        5.86,332817,17081,315736,222,4193,4415,5.03
2020-10-27,Groupe de région,REG03,Autres régions,31434,1968,33402,732.96,434,14,448,5616,      489.57,26145,629,1089,23.90,494,296,228,71,10,4,2,4,0,       12.29,2132,456,2588,56.79,26,1,27,       22.86,884470,30961,853509,508,12473,12981,3.92
2020-10-27,Groupe de région,REG00,Inconnu,3,0,3,         .  ,0,0,0,1,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,82,30,112,         .  ,0,0,0,        0.43,5047,140,4907,0,39,39,0.00
2020-10-27,Groupe de région,REG98,Hors Québec,61,2,63,         .  ,0,0,0,3,        0.71,60,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4926,195,4731,2,22,24,8.33
2020-10-27,Groupe d'âge,0_9,0-9 ans,3210,1300,4510,504.49,79,7,86,691,       74.71,3751,82,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,57,11,68,7.61,2,0,2,        0.71,180836,2675,178161,67,2018,2085,3.21
2020-10-27,Groupe d'âge,10_19,10-19 ans,8497,1172,9669,1100.81,147,2,149,1392,      145.57,8135,174,1,0.11,0,0,1,0,0,0,0,0,0,        0.00,43,8,51,5.81,0,0,0,        0.14,184512,7168,177344,172,1979,2151,8.00
2020-10-27,Groupe d'âge,20_29,20-29 ans,15573,1197,16770,1587.71,109,1,110,1363,      129.29,15187,161,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,177,36,213,20.17,1,0,1,        0.71,241198,13939,227259,101,2917,3018,3.35
2020-10-27,Groupe d'âge,30_39,30-39 ans,13158,907,14065,1260.41,128,5,133,1241,      131.86,12612,123,7,0.63,2,0,5,0,0,0,0,0,0,        0.00,282,73,355,31.81,3,0,3,        3.43,252646,11830,240816,117,3319,3436,3.41
2020-10-27,Groupe d'âge,40_49,40-49 ans,14266,940,15206,1381.32,126,3,129,1369,      140.29,13600,151,24,2.18,9,1,13,1,0,0,0,0,0,        0.00,419,153,572,51.96,3,1,4,        1.57,231469,12938,218531,130,2959,3089,4.21
2020-10-27,Groupe d'âge,50_59,50-59 ans,13038,839,13877,1173.98,120,7,127,1222,      127.00,12347,142,113,9.56,64,1,43,5,0,0,0,0,0,        0.43,759,283,1042,88.15,3,1,4,        5.43,201351,11963,189388,134,2763,2897,4.63
2020-10-27,Groupe d'âge,60_69,60-69 ans,8105,441,8546,744.64,88,1,89,829,       74.86,7240,93,372,32.41,226,23,101,22,2,0,0,1,1,        1.86,995,413,1408,122.68,4,1,5,        6.71,165066,7529,157537,103,2034,2137,4.83
2020-10-27,Groupe d'âge,70_79,70-79 ans,6377,188,6565,871.04,77,1,78,593,       51.14,4753,50,1143,151.65,721,120,243,59,7,4,2,1,0,        5.14,1600,475,2075,275.31,16,1,17,       10.71,115320,5727,109593,61,1452,1513,4.05
2020-10-27,Groupe d'âge,80_89,80-89 ans,8156,249,8405,2565.04,51,0,51,884,       47.71,4882,44,2489,759.59,1637,475,255,122,3,2,1,0,0,        5.86,2339,220,2559,780.96,11,3,14,        8.71,74705,7290,67415,53,1313,1366,3.90
2020-10-27,Groupe d'âge,90_,90 ans et plus,5378,212,5590,6761.82,28,0,28,484,       26.14,3036,15,2055,2485.79,1433,434,85,103,6,1,2,2,1,        4.57,1207,34,1241,1501.15,2,0,2,        4.14,33240,5376,27864,24,817,841,2.86
2020-10-27,Groupe d'âge,INC,Inconnu,37,35,72,         .  ,0,0,0,0,        0.00,70,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,179008,9558,169450,103,2345,2448,4.21
2020-10-27,Groupe d'âge,TOT,Total,95795,7480,103275,1209.44,953,27,980,10068,      948.57,85613,1035,6207,72.69,4092,1054,749,312,18,7,5,4,2,       17.86,7878,1706,9584,112.24,45,7,52,       42.29,1859351,95993,1763358,1065,23916,24981,4.27
2020-10-27,Sexe,MASC,Masculin,42444,3804,46248,1083.79,462,13,475,4722,      448.86,38098,519,2822,66.13,1765,460,446,151,12,2,5,4,1,       10.14,3692,1086,4778,111.97,22,3,25,       23.14,823674,42359,781315,502,9579,10081,4.99
2020-10-27,Sexe,FEM,Féminin,53248,3675,56923,1332.52,491,14,505,5344,      499.71,47414,516,3384,79.22,2327,593,303,161,6,5,0,0,1,        7.71,4186,620,4806,112.50,23,4,27,       19.14,1031082,53362,977720,560,14314,14874,3.77
2020-10-27,Sexe,INC,Inconnu,103,1,104,         .  ,0,0,0,2,        0.00,101,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,4595,272,4323,3,23,26,11.54
2020-10-27,Sexe,TOT,Total,95795,7480,103275,1209.44,953,27,980,10068,      948.57,85613,1035,6207,72.69,4092,1054,749,312,18,7,5,4,2,       17.86,7878,1706,9584,112.24,45,7,52,       42.29,1859351,95993,1763358,1065,23916,24981,4.27
2020-10-28,Région,RSS01,Bas-Saint-Laurent,459,12,471,239.00,3,0,3,57,        4.86,402,1,6,3.04,2,2,2,0,0,0,0,0,0,        0.00,24,4,28,14.21,0,0,0,        0.00,37016,462,36554,4,579,583,0.69
2020-10-28,Région,RSS02,Saguenay–Lac-Saint-Jean,1020,108,1128,406.29,49,0,49,347,       56.29,628,40,35,12.61,23,0,6,6,1,0,0,0,1,        1.14,60,10,70,25.21,8,1,9,        3.57,52925,1084,51841,87,1026,1113,7.82
2020-10-28,Région,RSS03,Capitale-Nationale,8408,232,8640,1143.68,118,0,118,1804,       86.14,6439,233,307,40.64,175,67,60,5,6,2,1,3,0,        4.57,466,78,544,72.01,2,0,2,        4.43,179044,7946,171098,61,1910,1971,3.10
2020-10-28,Région,RSS04,Mauricie et Centre-du-Québec,4087,187,4274,818.24,86,0,86,704,       73.00,3319,57,222,42.50,130,44,36,12,0,0,0,0,0,        0.43,364,56,420,80.41,3,1,4,        2.14,103230,4152,99078,95,2020,2115,4.49
2020-10-28,Région,RSS05,Estrie,2379,254,2633,533.90,26,2,28,319,       32.57,2272,15,39,7.91,9,18,9,3,2,1,1,0,0,        0.71,138,37,175,35.49,1,1,2,        2.29,93064,2405,90659,20,1254,1274,1.57
2020-10-28,Région,RSS06,Montréal,39257,2736,41993,2032.91,212,3,215,2411,      242.57,35560,193,3525,170.65,2631,429,330,135,2,0,1,1,0,        2.71,3675,769,4444,215.14,11,2,13,       11.43,529411,39723,489688,209,5977,6186,3.38
2020-10-28,Région,RSS07,Outaouais,2163,235,2398,597.96,37,3,40,240,       36.43,2046,19,33,8.23,21,1,4,7,0,0,0,0,0,        0.29,156,29,185,46.13,4,0,4,        3.57,56681,1869,54812,31,595,626,4.96
2020-10-28,Région,RSS08,Abitibi-Témiscamingue,216,32,248,168.00,0,0,0,4,        0.00,226,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,28,14,42,28.45,0,0,0,        0.00,19292,232,19060,0,149,149,0.00
2020-10-28,Région,RSS09,Côte-Nord,160,12,172,191.04,0,0,0,4,        0.14,153,0,1,1.11,0,0,1,0,0,0,0,0,0,        0.00,7,5,12,13.33,0,0,0,        0.00,18703,162,18541,0,197,197,0.00
2020-10-28,Région,RSS10,Nord-du-Québec,7,2,9,66.38,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,2598,16,2582,0,28,28,0.00
2020-10-28,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,869,15,884,982.24,13,0,13,168,       16.29,651,16,24,26.67,9,5,10,0,2,1,0,1,0,        0.71,60,19,79,87.78,0,0,0,        1.14,19949,852,19097,14,369,383,3.66
2020-10-28,Région,RSS12,Chaudière-Appalaches,3198,227,3425,795.94,61,0,61,657,       67.43,2653,90,70,16.27,10,29,22,9,4,0,1,3,0,        2.29,193,62,255,59.26,0,1,1,        2.00,78407,3238,75169,43,1134,1177,3.66
2020-10-28,Région,RSS13,Laval,8080,1119,9199,2077.72,58,3,61,456,       49.71,7949,61,710,160.36,471,131,60,48,0,0,0,0,0,        0.57,663,139,802,181.14,1,0,1,        1.57,105795,8161,97634,59,1352,1411,4.19
